"sourcedb","SiteName","LabCode","C14Age","C14SD","db_period","db_culture","Period","lon","lat","colors","median","tpq","taq"
"neonetatl","Moita Sebastião","Ua-46270",6743,44,"LM",NA,"LM",-8.6942,39.1049,NA,-5713,-5481,-5796
"neonetatl","Cuzoul de Gramat","Ly-5856(OxA)",6980,40,"LM",NA,"LM",1.69682,44.75252,NA,-5965,-5716,-6017
"neonetatl","Xestido III","GrN-16839",7310,160,"LM",NA,"LM",-7.478983,43.36449,NA,-6412,-5659,-6681
"neonetatl","Rocha das Gaivotas","Wk-13691",8965,54,"LM",NA,"LM",-8.9884,37.0296,NA,-8265,-7745,-8336
"neonetatl","El Mazo","OxA-30977",7595,40,"LM",NA,"LM",-4.7033963,43.40395,NA,-6497,-6242,-6635
"neonetatl","Vale de Cerdeira","GrN-25614",6240,50,"LM",NA,"LM",-8.1418,41.6351,NA,-5299,-4943,-5465
"neonetatl","El Mazo","OxA-30976",7625,45,"LM",NA,"LM",-4.7033963,43.40395,NA,-6565,-6252,-6644
"neonetatl","Beg-an-Dorchenn","Ly-12289",6905,40,"LM",NA,"LM",-4.352634,47.83714,NA,-5873,-5632,-5982
"neonetatl","Cabeço do Pez","Ua-46934",6734,51,"LM",NA,"LM",-8.1334,38.1734,NA,-5714,-5478,-5832
"calpal","Chwalim 1","Gd-1164b",9565,90,"LM",NA,"LM",15.82,52.068,NA,-9196,-8479,-9301
"neonetatl","Vale de Romeiras","Ua-46972",7640,55,"LM",NA,"LM",-8.3237,38.2505,NA,-6584,-6243,-6684
"neonetatl","Rocha das Gaivotas","Wk-16426",8427,51,"LM",NA,"LM",-8.9884,37.0296,NA,-7572,-7186,-7597
"neonet","Podosojna Cave","Z-198",6460,95,"LM",NA,"LM",14.203839,45.783024,NA,-5569,-5030,-5715
"neonetatl","El Mazo","OxA-34396",6659,38,"LM",NA,"LM",-4.7033963,43.40395,NA,-5630,-5476,-5722
"neonet","Abri de la Font-des-Pigeons","LTL-15416A",7369,55,"LM",NA,"LM",5.1667,43.3834,NA,-6365,-6018,-6435
"neonetatl","Cueva de los Canes","TO-11218",7640,210,"LM",NA,"LM",-4.799097,43.32604,NA,-6989.05,-5832,-7458
"neonet","Abrigo de Aizpea","GrA-779",6600,50,"LM",NA,"LM",-1.257418,42.945936,NA,-5613,-5369,-5713
"neonetatl","Beg-an-Dorchenn","Ly-12288",6810,45,"LM",NA,"LM",-4.352634,47.83714,NA,-5765,-5558,-5887
"neonetatl","Pareko Landa","GrN-22429",6650,130,"LM",NA,"LM",-2.7625,43.37194,NA,-5758,-5080,-5990
"neonet","Su Coloru","Beta-167932",7400,40,"LM",NA,"LM",8.712183,40.661832,NA,-6372,-6070,-6431
"neonetatl","Laa","Erl-12987",6757,59,"LM",NA,"LM",-0.4559,43.10148,NA,-5729,-5478,-5885
"neonet","Espeluche-Lalo","AA-32642",7315,65,"LM",NA,"LM",4.81722,44.541,NA,-6330,-5924,-6428
"neonetatl","Cabeço da Amoreira","Sac-2023",7260,60,"LM",NA,"LM",-8.6846,39.1054,NA,-6222,-5910,-6391
"neonet","Riparo Romagnano III","R-1137a",7500,160,"LM",NA,"LM",11.101278,46.01747,NA,-6608,-5835,-7047
"neonet","Grotte du Gardon","GrA-20644",6340,60,"LM",NA,"LM",5.387415,45.957504,NA,-5452,-5005,-5519
"neonetatl","Rocha das Gaivotas","Wk-13690",8674,52,"LM",NA,"LM",-8.9884,37.0296,NA,-7862.05,-7535,-8167
"neonet","Abri de la Grande Rivoire","Beta-282248",7790,40,"LM",NA,"LM",5.644342,45.221564,NA,-6681,-6457,-7018
"neonetatl","Vale de Romeiras","Ua-47983",6625,51,"LM",NA,"LM",-8.3237,38.2505,NA,-5621,-5376,-5723
"neonet","Piazzana","R-400",7330,85,"LM",NA,"LM",10.559944,44.109099,NA,-6367,-5898,-6463
"neonetatl","Armação Nova","ICEN-1227",7350,80,"LM",NA,"LM",-8.9903,37.0288,NA,-6371,-5920,-6465
"neonet","Abri de Gigot I","Ly-1227",6640,80,"LM",NA,"LM",6.615721,47.201294,NA,-5677,-5313,-5831
"neonet","Abri de la Font-des-Pigeons","LTL-15786A",7357,50,"LM",NA,"LM",5.1667,43.3834,NA,-6353,-6020,-6426
"neonetatl","Cuzoul de Gramat","Ly-6706",7060,45,"LM",NA,"LM",1.69682,44.75252,NA,-6009,-5732,-6076
"neonetatl","Cueva de Cofresnedo","GrA-20146",6865,45,"LM",NA,"LM",-3.5885112,43.31865,NA,-5836,-5571,-5978
"neonet","Abrigo de l'Esplugon","Beta-306723",6950,50,"LM",NA,"LM",-0.409051,42.412895,NA,-5959,-5640,-6017
"neonetatl","Cueva de los Canes","OxA-7148",6160,55,"LM",NA,"LM",-4.799097,43.32604,NA,-5222.05,-4801,-5323
"neonet","Cueva de Bajondillo","Ua-18269",7475,80,"LM",NA,"LM",-4.496648,36.622965,NA,-6435,-6028,-6631
"neonet","Abri de la Grande Rivoire","Beta-255119",7310,40,"LM",NA,"LM",5.644342,45.221564,NA,-6227,-6014,-6379
"neonetatl","Abri des Usclades","Gif-8436",6780,80,"LM",NA,"LM",0.533333,46.7333,NA,-5815,-5473,-5983
"neonetatl","Prazo","CSIC-1422",6502,34,"LM",NA,"LM",-7.27915,41.051,NA,-5522,-5315,-5617
"neonet","Abrigo de Forcas II","Beta-59995",7090,30,"LM",NA,"LM",0.3402435,42.184362,NA,-6016,-5833,-6072
"neonetatl","El Mazo","OxA-28404",7565,34,"LM",NA,"LM",-4.7033963,43.40395,NA,-6459,-6238,-6585
"neonetatl","Poças de S. Bento","OxA-24652",7107,37,"LM",NA,"LM",-8.4606,38.2525,NA,-6048,-5803,-6084
"neonetatl","Cabeço da Arruda","Ua-46272",7166,41,"LM",NA,"LM",-8.6815,39.1099,NA,-6073,-5848,-6225
"neonetatl","Moita Sebastião","Ua-47978",6753,46,"LM",NA,"LM",-8.6942,39.1049,NA,-5717,-5482,-5833
"neonet","Abri de la Font-des-Pigeons","LTL-15785A",6633,50,"LM",NA,"LM",5.1667,43.3834,NA,-5624,-5379,-5724
"neonet","Balma Serrat del Pont","Beta-212541",7770,50,"LM",NA,"LM",2.605034,42.247472,NA,-6676,-6431,-7025
"neonet","Tossal de la Roca","Gif-6897",7560,80,"LM",NA,"LM",-0.282419,38.788397,NA,-6554,-6075,-6684
"neonet","Abrigo de Pena 14","GrN-25094",7660,90,"LM",NA,"LM",-0.933805,42.387404,NA,-6642,-6105,-7034
"neonet","Riparo di Vatte di Zambana","R-491a",7740,150,"LM",NA,"LM",11.077612,46.164499,NA,-6994.05,-6069,-7323
"neonet","Plan de Frea II","R-1497",7000,200,"LM",NA,"LM",11.7944,46.542386,NA,-6206,-5309,-6473
"neonetatl","Escabasses","Ly-10938",7135,60,"LM",NA,"LM",1.798249,44.7187,NA,-6082,-5742,-6232
"neonet","Cova del Vidre","UBAR-832",7290,70,"LM",NA,"LM",0.318547,40.857133,NA,-6314,-5910,-6425
"neonet","Abrigo de Valcervera","GrA-27876",6815,45,"LM",NA,"LM",-0.946956,42.295319,NA,-5776,-5560,-5889
"neonetatl","Cabeço da Arruda","Beta-152956",7070,40,"LM",NA,"LM",-8.6815,39.1099,NA,-6011,-5743,-6074
"calpal","l'Abbe Pialat Grotte de","Mc-1291",7820,100,"LM",NA,"LM",3.73,43.9,NA,-7004,-6275,-7170
"neonetatl","Moita Sebastião","Ua-47977",7138,42,"LM",NA,"LM",-8.6942,39.1049,NA,-6061,-5837,-6220
"neonetatl","Rocha das Gaivotas","Wk-16425",8673,78,"LM",NA,"LM",-8.9884,37.0296,NA,-7943,-7483,-8230
"neonetatl","Cuze de Sainte-Anastasie","Ly-3258",6530,220,"LM",NA,"LM",2.937167,45.17224,NA,-5780.05,-4680,-6079
"neonetatl","Prazo","GrN-26400",6710,50,"LM",NA,"LM",-7.27915,41.051,NA,-5706,-5476,-5787
"neonetatl","Cabeço da Amoreira","Wk-40699",7281,20,"LM",NA,"LM",-8.6846,39.1054,NA,-6213,-6026,-6237
"calpal","Chwalim 1","Gd-1165b",9385,75,"LM",NA,"LM",15.82,52.068,NA,-8955.05,-8292,-9199
"neonetatl","Arapouco","Sac-1560",7200,130,"LM",NA,"LM",-8.497,38.2945,NA,-6322,-5635,-6469
"neonetatl","Armação Nova","ICEN-1229",7500,60,"LM",NA,"LM",-8.9903,37.0288,NA,-6436.05,-6078,-6588
"neonetatl","Cuzoul de Gramat","Ly-6705",6275,40,"LM",NA,"LM",1.69682,44.75252,NA,-5313,-5005,-5466
"neonet","Abrigo de Kanpanoste Goiko","GrN-20214",6360,70,"LM",NA,"LM",-2.4772,42.7548,NA,-5461,-5000,-5610
"neonetatl","Laa","Erl-12988",6979,50,"LM",NA,"LM",-0.4559,43.10148,NA,-5968,-5666,-6056
"neonet","Espantalobos","Beta-361624",7390,40,"LM",NA,"LM",-0.360065,42.14992,NA,-6367,-6067,-6427
"neonet","Abri de la Font-des-Pigeons","LTL-15782A",6539,45,"LM",NA,"LM",5.1667,43.3834,NA,-5601,-5316,-5630
"neonet","Odmut cave","OxA-35003",7770,40,"LM",NA,"LM",18.853694,42.887835,NA,-6651,-6445,-6820
"neonet","Riparo Gaban","UtC-10453",7241,45,"LM",NA,"LM",11.12435,46.093052,NA,-6212,-5920,-6334
"neonetatl","Vale de Romeiras","ICEN-144",7130,110,"LM",NA,"LM",-8.3237,38.2505,NA,-6199,-5632,-6416
"neonetatl","Amoreiras","Ua-47973",6484,39,"LM",NA,"LM",-8.375436,38.2464,NA,-5508,-5229,-5616
"neonet","Vela Spila","Wk-24216",7350,39,"LM",NA,"LM",16.71836,42.969649,NA,-6330,-6030,-6399
"neonetatl","Abrigo de El Toral III","UGAMS-5401",6750,30,"LM",NA,"LM",-4.7161699,43.40281,NA,-5710,-5539,-5742
"neonetatl","Forno da Telha","Wk-18358",6764,35,"LM",NA,"LM",-8.5632,39.339,NA,-5715,-5539,-5791
"neonet","El Collado","CNA-16261,1",7742,35,"LM",NA,"LM",-0.118948,38.911304,NA,-6634,-6438,-6692
"neonetatl","Povoado da Amoreira","I-17332",7460,120,"LM",NA,"LM",-8.1221,39.2741,NA,-6483,-5915,-6689
"neonet","Orris de la Torbera de Perafita I","Beta-285100",6570,40,"LM",NA,"LM",1.577963,42.479667,NA,-5606,-5369,-5634
"neonetatl","Arapouco","Q-2492",7420,65,"LM",NA,"LM",-8.497,38.2945,NA,-6398,-6026,-6471
"neonet","Riparo di Vatte di Zambana","R-488a",7585,75,"LM",NA,"LM",11.077612,46.164499,NA,-6567,-6086,-6687
"neonetatl","Cabeço dos Morros","Beta-141901",7620,80,"LM",NA,"LM",-8.7589,39.0338,NA,-6598,-6096,-6770
"neonet","Cova de la Cocina","Beta-267438",7350,40,"LM",NA,"LM",-0.799848,39.289323,NA,-6334,-6029,-6410
"neonetatl","Kerliezoc","Ly-1871 (Poz-1010)",6485,50,"LM",NA,"LM",-4.444338,48.5336,NA,-5524,-5219,-5622
"neonet","Kopacina Spilja","Z-778",7850,140,"LM",NA,"LM",16.6372,43.32,NA,-7040,-6233,-7454
"neonetatl","Beg-an-Dorchenn","Gif-6857",6370,70,"LM",NA,"LM",-4.352634,47.83714,NA,-5462,-5005,-5612
"neonetatl","Cabeço da Amoreira","Wk-28043",7273,34,"LM",NA,"LM",-8.6846,39.1054,NA,-6215,-5994,-6330
"neonetatl","Armação Nova","ICEN-1228",8120,60,"LM",NA,"LM",-8.9903,37.0288,NA,-7299,-6690,-7472
"neonetatl","Abri de la Roche aux Fées","Ly-4704",7360,80,"LM",NA,"LM",0.991407,45.9847,NA,-6377,-5923,-6468
"neonet","Cova de la Cocina","Beta-267436",7080,50,"LM",NA,"LM",-0.799848,39.289323,NA,-6032,-5733,-6155
"neonetatl","Cabeço da Arruda","AA-101343",7351,70,"LM",NA,"LM",-8.6815,39.1099,NA,-6365,-5984,-6453
"neonet","Riparo di Vatte di Zambana","R-490a",7960,100,"LM",NA,"LM",11.077612,46.164499,NA,-7066,-6456,-7448
"neonetatl","Roquemissou","Ly-4098",6240,330,"LM",NA,"LM",2.72474,44.40495,NA,-5658,-3987,-6081
"calpal","DolskÃ½ MlÃ½n","GrA-19157",6910,60,"LM",NA,"LM",14.346,50.848,NA,-5923,-5572,-6016
"neonet","Abrigo de Kanpanoste Goiko","GrN-20289",6550,260,"LM",NA,"LM",-2.4772,42.7548,NA,-5871.05,-4538,-6238
"neonetatl","Cabeço da Arruda","TO-359a",6960,60,"LM",NA,"LM",-8.669538,39.11108,NA,-5968,-5630,-6061
"neonet","Cueva de Nerja","GaK-8968",7390,120,"LM",NA,"LM",-3.844529,36.762871,NA,-6424,-5841,-6643
"neonetatl","Cueva de la Garma","OxA-6889",6920,50,"LM",NA,"LM",-3.51182,43.34486,NA,-5907,-5628,-6007
"neonetatl","Port-Nehue (Hoëdic)","OxA-6709",6645,60,"LM",NA,"LM",-2.8894223,47.34442,NA,-5652,-5372,-5737
"neonetatl","Roquemissou","Ly-12841 (SacA-45096)",7000,45,"LM",NA,"LM",2.72474,44.40495,NA,-5973,-5717,-6059
"neonet","Laghetti del Crestoso","Beta-35241",7850,80,"LM",NA,"LM",10.309073,45.858702,NA,-7004,-6428,-7074
"neonet","Cueva de Bajondillo","Beta-2841145",6070,40,"LM",NA,"LM",-4.496648,36.622965,NA,-5181,-4785,-5213
"neonet","Odmut cave","SI-2222",6900,100,"LM",NA,"LM",18.853694,42.887835,NA,-5964,-5479,-6079
"neonet","Abri de la Roche de Bavans","Lv-1588",6500,100,"LM",NA,"LM",6.708731,47.473183,NA,-5603,-5046,-5731
"neonetatl","Cueva de Arenaza I","Beta-597441",7060,30,"LM",NA,"LM",-3.0988051,43.25966,NA,-5998,-5782,-6064
"neonetatl","Prazo","CSIC-1514",7353,50,"LM",NA,"LM",-7.27915,41.051,NA,-6348,-6018,-6425
"neonet","Cueva de Nerja","GaK-8963",7160,150,"LM",NA,"LM",-3.844529,36.762871,NA,-6313,-5563,-6476
"neonetatl","Medo Tojeiro","BM-2275R",6820,140,"LM",NA,"LM",-8.4836,37.3849,NA,-5957,-5310,-6218
"neonet","Grotte de l'Abbe Pialat","MC-1291",7820,100,"LM",NA,"LM",3.7334,43.9001,NA,-6997,-6275,-7170
"neonet","Su Coloru","Beta-145956",7740,50,"LM",NA,"LM",8.712183,40.661832,NA,-6640.05,-6421,-6820
"neonetatl","Cueva de la Garma","OxA-7150",6870,50,"LM",NA,"LM",-3.51182,43.34486,NA,-5856.05,-5568,-5982
"neonetatl","Vale da Fonte da Moça","TO-11864",6890,140,"LM",NA,"LM",-8.6651,39.1644,NA,-5995,-5369,-6233
"neonet","Cova de la Cocina","Beta-267439",6760,40,"LM",NA,"LM",-0.799848,39.289323,NA,-5717,-5523,-5798
"neonet","Riparo di Vatte di Zambana","R-489a",7810,95,"LM",NA,"LM",11.077612,46.164499,NA,-6988,-6280,-7131
"neonet","Cova de la Cocina","Beta-267437",7050,50,"LM",NA,"LM",-0.799848,39.289323,NA,-6006,-5724,-6077
"neonetatl","Cuzoul de Gramat","Beta-428098",6420,30,"LM",NA,"LM",1.69682,44.75252,NA,-5465,-5219,-5478
"neonet","Terragne","Beta-59934",6930,70,"LM",NA,"LM",17.626339,40.392311,NA,-5961,-5569,-6062
"neonetatl","Poças de S. Bento","OxA-29113",7238,35,"LM",NA,"LM",-8.4606,38.2525,NA,-6209,-5927,-6238
"neonetatl","Pont-Glas","Beta-253526",6400,50,"LM",NA,"LM",-3.870399,48.45272,NA,-5464,-5208,-5534
"neonetatl","Vale de Romeiras","ICEN-146",7350,60,"LM",NA,"LM",-8.3237,38.2505,NA,-6354.05,-5992,-6434
"neonetatl","Rouffignac","GrN-2889",7800,50,"LM",NA,"LM",0.985638,45.01062,NA,-6751,-6441,-7036
"neonet","Baume de Montclus","MC-729",7200,100,"LM",NA,"LM",4.43047,44.26473,NA,-6234,-5722,-6430
"neonetatl","Cuze de Sainte-Anastasie","Ly-3260",6620,220,"LM",NA,"LM",2.937167,45.17224,NA,-5879,-4725,-6228
"neonetatl","Cabeço da Amoreira","Wk-26798",7145,37,"LM",NA,"LM",-8.6846,39.1054,NA,-6061,-5845,-6218
"neonet","Abri de la Font-des-Pigeons","LTL-15419A",7382,50,"LM",NA,"LM",5.1667,43.3834,NA,-6369,-6030,-6434
"neonet","Riparo Romagnano III","R-1137b",7800,80,"LM",NA,"LM",11.101278,46.01747,NA,-6951,-6397,-7060
"neonetatl","Poças de S. Bento","OxA-24650",7070,35,"LM",NA,"LM",-8.4606,38.2525,NA,-6007,-5753,-6070
"neonet","Stanga di Bassinale","GrN-20886",6330,45,"LM",NA,"LM",10.253707,45.837745,NA,-5405,-5051,-5475
"neonetatl","Cuzoul de Gramat","Beta-428096",6920,30,"LM",NA,"LM",1.69682,44.75252,NA,-5872,-5667,-5979
"neonetatl","Roquemissou","Beta-398965",7140,30,"LM",NA,"LM",2.72474,44.40495,NA,-6058,-5850,-6159
"neonet","Baume de Montclus","Beta-253162",7170,50,"LM",NA,"LM",4.43047,44.26473,NA,-6152,-5839,-6233
"neonet","Abri de la Grande Rivoire","Ly-14582(SacA-51525)",7425,35,"LM",NA,"LM",5.644342,45.221564,NA,-6380,-6079,-6433
"neonet","Abrigo de Pena 14","GrN-25998",8000,90,"LM",NA,"LM",-0.933805,42.387404,NA,-7124,-6479,-7452
"neonet","Konispol Cave","Beta-80001",7550,80,"LM",NA,"LM",20.177229,39.674781,NA,-6539,-6073,-6680
"neonet","Cueva de Nerja","GaK-8962",7960,200,"LM",NA,"LM",-3.844529,36.762871,NA,-7333,-6097,-7592
"neonet","Abri-sous-roche des Gripons","UZ-2479",5965,80,"LM",NA,"LM",7.177296,47.367138,NA,-5023,-4495,-5280
"neonet","Odmut cave","OxA-34966",7980,50,"LM",NA,"LM",18.853694,42.887835,NA,-7033,-6640,-7138
"neonetatl","Prazo","GrN-26402",8380,60,"LM",NA,"LM",-7.27915,41.051,NA,-7547,-7077,-7593
"neonetatl","Beg-an-Dorchenn","Ly-12285",6925,45,"LM",NA,"LM",-4.352634,47.83714,NA,-5900,-5635,-5989
"neonetatl","Beg-an-Dorchenn","Ly-12286",6940,45,"LM",NA,"LM",-4.352634,47.83714,NA,-5952,-5656,-6010
"neonetatl","Cueva de Arenaza I","Beta-504827",7170,30,"LM",NA,"LM",-3.0988051,43.25966,NA,-6067,-5909,-6219
"neonetatl","Poças de S. Bento","OxA-24651",7053,37,"LM",NA,"LM",-8.4606,38.2525,NA,-5997,-5740,-6067
"neonet","Abrigo de Atxoste","GrA-13472",7830,50,"LM",NA,"LM",-2.473401,42.76056,NA,-6878,-6460,-7043
"neonet","Abri de la Font-des-Pigeons","MC-532",7360,100,"LM",NA,"LM",5.1667,43.3834,NA,-6388,-5889,-6567
"neonetatl","Prazo","GrN-26398",7240,110,"LM",NA,"LM",-7.27915,41.051,NA,-6328,-5724,-6462
"neonetatl","Vale da Fonte da Moça","TO-11863",6650,60,"LM",NA,"LM",-8.6651,39.1644,NA,-5658,-5374,-5739
"neonetatl","Abrigo de Kobeaga II","Ua-4286",6945,65,"LM",NA,"LM",-2.5717538,43.35396,NA,-5963,-5624,-6061
"neonetatl","Cabeço da Amoreira","Wk-30671",7417,34,"LM",NA,"LM",-8.6846,39.1054,NA,-6376,-6077,-6430
"neonet","Abrigo de Rambla de Legunova","GrA-47886",7235,45,"LM",NA,"LM",-0.917874,42.394157,NA,-6210,-5918,-6331
"neonet","Abri de la Grande Rivoire","Ly-11552(SacA-39069)",6490,35,"LM",NA,"LM",5.644342,45.221564,NA,-5509,-5311,-5615
"neonetatl","Prazo","OxA-24782",8317,37,"LM",NA,"LM",-7.27915,41.051,NA,-7478,-7080,-7569
"neonetatl","Port-Nehue (Hoëdic)","OxA-6707",6080,60,"LM",NA,"LM",-2.8894223,47.34442,NA,-5191,-4717,-5303
"neonet","Abri de la Font-des-Pigeons","LTL-15949A",7573,60,"LM",NA,"LM",5.1667,43.3834,NA,-6535,-6108,-6644
"neonet","Grotte le Creux des Elaphes","KIA-7476",7352,34,"LM",NA,"LM",6.01,45.62,NA,-6328,-6060,-6394
"neonet","Cova Fosca","CSIC-353",7640,110,"LM",NA,"LM",-0.13224,40.45999,NA,-6672.05,-6073,-7044
"neonet","Abric de la Falguera","AA-59519",7526,44,"LM",NA,"LM",-0.5881,38.6662,NA,-6445,-6224,-6565
"neonetatl","Cabeço da Amoreira","Beta-127450",6850,40,"LM",NA,"LM",-8.6846,39.1054,NA,-5816,-5570,-5968
"neonet","Cingle del Mas Cremat","Beta-232342",6780,50,"LM",NA,"LM",-0.262055,40.532685,NA,-5733,-5484,-5882
"neonet","Mondeval de Sora","OxA-7468",7425,55,"LM",NA,"LM",12.093947,46.466437,NA,-6396,-6064,-6463
"neonetatl","Cabeço do Pez","Sac-1558",6740,110,"LM",NA,"LM",-8.1334,38.1734,NA,-5820.05,-5313,-6015
"neonetatl","La Trecha","URU-0038",7500,70,"LM",NA,"LM",-3.224526,43.348,NA,-6445,-6070,-6595
"neonet","Odmut cave","OxA-35001",7035,36,"LM",NA,"LM",18.853694,42.887835,NA,-5982,-5734,-6062
"neonet","Espantalobos","Beta-361625",7900,50,"LM",NA,"LM",-0.360065,42.14992,NA,-7009,-6506,-7059
"neonetatl","Prazo","GrA-15986",8370,70,"LM",NA,"LM",-7.27915,41.051,NA,-7542,-7065,-7596
"neonet","Passo della Comunella","Birm-830",6960,130,"LM",NA,"LM",10.312954,44.280499,NA,-6026,-5476,-6327
"neonetatl","Pareko Landa","GrN-24782",7510,100,"LM",NA,"LM",-2.7625,43.37194,NA,-6514,-6016,-6687
"neonet","Terragne","Beta-67093",7260,60,"LM",NA,"LM",17.626339,40.392311,NA,-6222,-5910,-6391
"neonetatl","Poças de S. Bento","OxA-24649",7052,35,"LM",NA,"LM",-8.4606,38.2525,NA,-5995,-5742,-6066
"neonetatl","Roquemissou","Ly-11260(SacA-37626)",7150,35,"LM",NA,"LM",2.72474,44.40495,NA,-6062,-5849,-6218
"neonet","Riparo Gaban","KIA-1036e",6968,41,"LM",NA,"LM",11.12435,46.093052,NA,-5962,-5673,-6015
"neonetatl","Armação Nova","ICEN-1230",7530,60,"LM",NA,"LM",-8.9903,37.0288,NA,-6457,-6084,-6596
"neonetatl","Prazo","CSIC-1621",8397,38,"LM",NA,"LM",-7.27915,41.051,NA,-7543,-7191,-7587
"neonet","Fienile Rossino","Bln-3277",6810,70,"LM",NA,"LM",10.356111,45.599167,NA,-5826,-5479,-5983
"neonetatl","São Julião","Sac-1803",7200,90,"LM",NA,"LM",-9.418645,38.93197,NA,-6222,-5730,-6418
"neonet","Abri de la Font-des-Pigeons","Beta-267434",6250,40,"LM",NA,"LM",5.1667,43.3834,NA,-5300,-4996,-5373
"neonet","Grotte Gazel","Ly-1994",7960,50,"LM",NA,"LM",2.421154,43.325325,NA,-7026,-6599,-7131
"neonetatl","Poças de S. Bento","OxA-29114",7121,35,"LM",NA,"LM",-8.4606,38.2525,NA,-6053,-5839,-6087
"neonet","Crvena Stijena","Beta-211504",7650,40,"LM",NA,"LM",18.48468,42.755638,NA,-6576,-6386,-6645
"neonet","Crvena Stijena","Beta-211503",7630,40,"LM",NA,"LM",18.48468,42.755638,NA,-6565,-6268,-6642
"neonetatl","Port-Nehue (Hoëdic)","OxA-6706",6280,60,"LM",NA,"LM",-2.8894223,47.34442,NA,-5353,-4945,-5475
"neonetatl","Cabeço da Amoreira","Wk-28036",7251,48,"LM",NA,"LM",-8.6846,39.1054,NA,-6215,-5920,-6364
"calpal","Henau Hof Nord","Hd-14820-14936",7520,45,"LM",NA,"LM",9.6258,48.0419,NA,-6440,-6106,-6564
"neonetatl","Grotte de Poeymaü","Ly-1786",7690,310,"LM",NA,"LM",-0.4479,43.0958,NA,-7248,-5627,-7602
"neonetatl","Cabeço da Amoreira","Sac-2080",7080,80,"LM",NA,"LM",-8.6846,39.1054,NA,-6059,-5666,-6233
"calpal","Henau Hof Nord","Hd-13242-13096",7825,90,"LM",NA,"LM",9.6258,48.0419,NA,-6995,-6396,-7131
"neonetatl","Cuze de Sainte-Anastasie","Ly-3259",7050,260,"LM",NA,"LM",2.937167,45.17224,NA,-6358,-5208,-6694
"neonetatl","Cuzoul de Gramat","Beta-428097",6220,30,"LM",NA,"LM",1.69682,44.75252,NA,-5286,-4997,-5317
"neonetatl","Poças de S. Bento","OxA-29235",6962,37,"LM",NA,"LM",-8.4606,38.2525,NA,-5959,-5712,-6008
"neonet","Tossal de la Roca","Gif-6898",7660,80,"LM",NA,"LM",-0.282419,38.788397,NA,-6630,-6229,-7020
"neonet","Mondeval de Sora","R-1939",7330,59,"LM",NA,"LM",12.093947,46.466437,NA,-6341,-5987,-6427
"neonet","Grotta dell'Uzzo","KIA-36034",7730,80,"LM",NA,"LM",12.786694,38.109951,NA,-6727,-6253,-7042
"calpal","Les Usclades","Gif-8745",7290,60,"LM",NA,"LM",3.25,43.98,NA,-6252,-5921,-6412
"neonet","Petriolo III south","OxA-2630",7480,100,"LM",NA,"LM",11.35,43.317,NA,-6467,-5991,-6649
"neonet","Baume de Montclus","Beta-253160",6660,40,"LM",NA,"LM",4.43047,44.26473,NA,-5634,-5475,-5724
"neonet","Cueva de Nerja","GaK-8973",7160,180,"LM",NA,"LM",-3.844529,36.762871,NA,-6344,-5480,-6630
"neonet","Odmut cave","SI-2219",6995,100,"LM",NA,"LM",18.853694,42.887835,NA,-6012,-5562,-6228
"neonet","Grotta di Aisone","Ly-4495",7345,35,"LM",NA,"LM",7.1769,44.3278,NA,-6320,-6056,-6392
"neonetatl","Abri de la Roche aux Fées","Ly-4533",6700,190,"LM",NA,"LM",0.991407,45.9847,NA,-5916,-4946,-6226
"neonetatl","Prazo","GrN-18866",6980,70,"LM",NA,"LM",-7.27915,41.051,NA,-5976,-5628,-6074
"neonetatl","Rocha das Gaivotas","Wk-1479",6862,43,"LM",NA,"LM",-8.9884,37.0296,NA,-5831,-5573,-5976
"neonetatl","Cueva de la Garma","OxA-4795",7710,90,"LM",NA,"LM",-3.51182,43.34486,NA,-6732,-6233,-7045
"neonet","Grotta delle Soppressate","F-33",7540,135,"LM",NA,"LM",14.486275,40.629856,NA,-6612,-5923,-7040
"neonetatl","Cueva de la Garma","OxA-7300",7165,65,"LM",NA,"LM",-3.51182,43.34486,NA,-6187,-5751,-6330
"neonetatl","São Julião","Sac-1801",7460,60,"LM",NA,"LM",-9.418645,38.93197,NA,-6414,-6069,-6497
"neonetatl","Abrigo de El Toral III","UGAMS-5400",7080,30,"LM",NA,"LM",-4.7161699,43.40281,NA,-6011,-5800,-6069
"neonetatl","Samouqueira I","ICEN-729",7520,60,"LM",NA,"LM",-8.7933,37.8679,NA,-6450,-6082,-6593
"neonetatl","Samouqueira I","Beta-452075",7120,30,"LM",NA,"LM",-8.7933,37.8679,NA,-6051,-5844,-6082
"neonet","Cueva de Nerja","CNA-3293.2.1",7907,39,"LM",NA,"LM",-3.844529,36.762871,NA,-7008,-6593,-7049
"neonetatl","Poças de S. Bento","OxA-24648",7084,36,"LM",NA,"LM",-8.4606,38.2525,NA,-6016,-5786,-6075
"neonetatl","Poças de S. Bento","LU-2769",7150,70,"LM",NA,"LM",-8.4606,38.2525,NA,-6180,-5735,-6330
"neonet","Abrigo de Forcas II","Beta-250944",7150,40,"LM",NA,"LM",0.3402435,42.184362,NA,-6065,-5843,-6221
"neonetatl","Cabeço da Amoreira","Sac-2022",7120,50,"LM",NA,"LM",-8.6846,39.1054,NA,-6059,-5754,-6222
"neonetatl","Cabeço da Amoreira","Wk-28049",7193,33,"LM",NA,"LM",-8.6846,39.1054,NA,-6136,-5916,-6226
