"","sourcedb","SiteName","LabCode","C14Age","C14SD","db_period","db_culture","Period","lon","lat","colors","median","tpq","taq"
"9589","medafricarbon","Merimde Beni Salame","U-9A",5970,120,NA,"Early Neolithic","EN",30.8403,30.3011,NA,-4863.26225433933,-4360,-5362
"9590","bda","Arene Candide","UB-2420",6205,105,"Néolithique moyen","VBQ I","MN",8.32691,44.16199,NA,-5139.61092538492,-4711,-5519
"9591","bda","Arene Candide","UB-2422",6345,180,"Néolithique moyen","VBQ I","MN",8.32691,44.16199,NA,-5280.81426836158,-4549,-5835
"9592","calpal","Măgura-Buduiasca","UBA-18097",6970,27,"Neolithic","Starcevo","EN",25.297,45.524,NA,-5848.17009152487,-5722,-5986
"9593","calpal","Măgura-Buduiasca","UBA-18098",6959,28,"Neolithic","Starcevo","EN",25.297,45.524,NA,-5832.71528537736,-5719,-5984
"9594","calpal","Versend-Gilencsa","UBA-22596",6252,41,"Neolithic","LBK","EN",18.48,45.99,NA,-5232.94440972174,-4996,-5458
"9595","calpal","Versend-Gilencsa","UBA-22597",6180,51,"Neolithic","LBK","EN",18.48,45.99,NA,-5122.36293024548,-4845,-5329
"9596","calpal","Versend-Gilencsa","UBA-22598",6166,50,"Neolithic","LBK","EN",18.48,45.99,NA,-5112.21421868746,-4842,-5318
"9597","calpal","Versend-Gilencsa","UBA-22599",6172,40,"Neolithic","LBK","EN",18.48,45.99,NA,-5117.68662458555,-4854,-5310
"9598","calpal","Versend-Gilencsa","UBA-22600",6221,40,"Neolithic","LBK","EN",18.48,45.99,NA,-5152.11050541941,-4950,-5362
"9599","calpal","Versend-Gilencsa","UBA-22601",6276,42,"Neolithic","LBK","EN",18.48,45.99,NA,-5255.96793197909,-5002,-5468
"9600","calpal","Versend-Gilencsa","UBA-22602",6109,44,"Neolithic","LBK","EN",18.48,45.99,NA,-5033.05692010058,-4795,-5297
"9601","calpal","Versend-Gilencsa","UBA-22603",6198,41,"Neolithic","LBK","EN",18.48,45.99,NA,-5133.37922904932,-4938,-5320
"9602","calpal","Versend-Gilencsa","UBA-22605",6253,58,"Neolithic","LBK","EN",18.48,45.99,NA,-5218.54983851727,-4937,-5472
"9603","calpal","Versend-Gilencsa","UBA-22606",6272,44,"Neolithic","LBK","EN",18.48,45.99,NA,-5252.97517970402,-4999,-5469
"9604","calpal","Versend-Gilencsa","UBA-22607",6251,43,"Neolithic","LBK","EN",18.48,45.99,NA,-5227.27863755188,-4993,-5461
"9605","calpal","Versend-Gilencsa","UBA-22609",6348,45,"Neolithic","LBK","EN",18.48,45.99,NA,-5320.65062345564,-5063,-5477
"9606","calpal","Versend-Gilencsa","UBA-22610",6141,43,"Neolithic","LBK","EN",18.48,45.99,NA,-5088.45508063121,-4841,-5304
"9607","calpal","Versend-Gilencsa","UBA-22611",6201,49,"Neolithic","LBK","EN",18.48,45.99,NA,-5136.93992562667,-4854,-5365
"9608","calpal","Versend-Gilencsa","UBA-22612",6165,40,"Neolithic","LBK","EN",18.48,45.99,NA,-5113.13235787392,-4851,-5308
"9609","calpal","Versend-Gilencsa","UBA-22613",6257,41,"Neolithic","LBK","EN",18.48,45.99,NA,-5242.73288558486,-4997,-5461
"9610","calpal","Versend-Gilencsa","UBA-22616",6172,38,"Neolithic","LBK","EN",18.48,45.99,NA,-5117.87174096706,-4906,-5308
"9611","calpal","Versend-Gilencsa","UBA-22617",6198,39,"Neolithic","LBK","EN",18.48,45.99,NA,-5132.95860123879,-4941,-5318
"9612","calpal","Ratniv-2","UBA-27678",6299,33,"Neolithic","LBK","EN",25.23,50.69,NA,-5260.90952208617,-5056,-5467
"9613","medafricarbon","Haua Fteah","UBA-28853",6682,30,NA,"Neolithic","UN",22.0514,32.9002,NA,-5586.62619225146,-5480,-5723
"9614","medafricarbon","Haua Fteah","UBA-28854",10126,37,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-9795.36776526393,-9393,-10011
"9615","medafricarbon","Haua Fteah","UBA-28855",8463,32,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-7541.31500467088,-7350,-7594
"9616","medafricarbon","Haua Fteah","UBA-28856",8978,33,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-8225.16945611695,-7947,-8296
"9617","medafricarbon","Haua Fteah","UBA-28857",8305,32,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-7377.63096429096,-7081,-7528
"9618","medafricarbon","Haua Fteah","UBA-28858",7469,30,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-6324.16361721771,-6105,-6447
"9619","medafricarbon","Haua Fteah","UBA-28859",7495,32,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-6366.74242159952,-6227,-6463
"9620","medafricarbon","Haua Fteah","UBA-28860",8378,32,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-7466.44555929354,-7192,-7581
"9621","medafricarbon","Haua Fteah","UBA-28864",9863,51,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-9315.47913522179,-9159,-9745
"9622","medafricarbon","Haua Fteah","UBA-28865",10270,57,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-10056.2986696499,-9561,-10634
"9623","medafricarbon","Haua Fteah","UBA-28866",9890,52,NA,"Libyco-Capsian","MM",22.0514,32.9002,NA,-9349.72523360966,-9217,-9791
"9624","medafricarbon","Haua Fteah","UBA-28873",6965,39,NA,"Neolithic","UN",22.0514,32.9002,NA,-5841.49346566072,-5675,-6012
"9625","medafricarbon","Haua Fteah","UBA-28874",6291,50,NA,"Neolithic","UN",22.0514,32.9002,NA,-5260.43070402461,-4998,-5473
"9626","medafricarbon","Haua Fteah","UBA-28875",6440,41,NA,"Neolithic","UN",22.0514,32.9002,NA,-5409.57732895401,-5217,-5605
"9627","medafricarbon","Haua Fteah","UBA-28876",6285,41,NA,"Neolithic","UN",22.0514,32.9002,NA,-5259.33088917909,-5015,-5470
"9628","medafricarbon","Haua Fteah","UBA-28879",6491,43,NA,"Neolithic","UN",22.0514,32.9002,NA,-5426.34198946547,-5226,-5619
"9629","calpal","Ratniv-2","UBA-30429",6366,41,"Neolithic","LBK","EN",25.23,50.69,NA,-5339.66952127346,-5133,-5477
"9630","medafricarbon","Ifri Armas","UBA-8082",5989,33,NA,"Late Neolithic","LN",-3.2772,35.2064,NA,-4875.42102414446,-4715,-5196
"9631","calpal","Măgura-Buduiasca","UBA-9629",7031,31,"Neolithic","Starcevo","EN",25.297,45.524,NA,-5918.15714367335,-5739,-6055
"9632","calpal","Măgura-Buduiasca","UBA-9630",7107,29,"Neolithic","Starcevo","EN",25.297,45.524,NA,-5988.91735853166,-5840,-6077
"9633","calpal","Font del Ros","UBAR-165",8150,590,"Epipalaeolithic",NA,"UM",1.84,42.1,NA,-7156.30593027213,-5386,-9294
"9634","calpal","Cova de les Cendres","UBAR-172",5990,80,"Neolithic","Epicardial","EN",0.1506,38.6819,NA,-4881.56889497431,-4538,-5296
"9635","calpal","Font del Ros","UBAR-185",8050,150,"Epipalaeolithic",NA,"UM",1.84,42.1,NA,-6977.12171133068,-6425,-7585
"9636","agrichange","Font del Ros","UBAR-186",6980,390,"EarlyNeolithic","cardial","EN",1.84692308802294,42.099038,NA,-5878.16360373012,-4607,-7178
"9637","calpal","Cova del Parco","UBAR-193",10810,160,"Epipalaeolithic",NA,"UM",1.0095,41.7348,NA,-10831.7818613409,-9989,-11340
"9638","calpal","Roc del Migdia","UBAR-196",8190,320,"Epipalaeolithic",NA,"UM",2.38,41.95,NA,-7156.53075522945,-6062,-8336
"9639","calpal","Abric del Filador","UBAR-257",9830,160,"Epipalaeolithic",NA,"UM",0.75,41.28,NA,-9326.30990143629,-8553,-10481
"9640","calpal","Abric del Filador","UBAR-284",9460,190,"Epipalaeolithic",NA,"UM",0.75,41.28,NA,-8801.89311393829,-7954,-9743
"9641","calpal","Halula","UBAR-290",7930,310,"Neolithic",NA,"UN",38.18,36.42,NA,-6869.89714380659,-5841,-8174
"9642","calpal","Cova 120","UBAR-31",8550,150,"Neolithic","Epicardial","EN",2.61,42.47,NA,-7603.72432566255,-7043,-8283
"9643","calpal","Font del Ros","UBAR-329",8270,200,"Epipalaeolithic",NA,"UM",1.84,42.1,NA,-7261.73407040201,-6456,-8206
"9644","calpal","Font del Ros","UBAR-345",8800,360,"Epipalaeolithic",NA,"UM",1.84,42.1,NA,-7937.82024825731,-6504,-9313
"9645","calpal","Balma de Guilanyà","UBAR-368",8970,430,"Epipalaeolithic",NA,"UM",1.51,42,NA,-8153.29311911293,-6499,-9989
"9646","calpal","Halula","UBAR-384",8860,410,"Neolithic",NA,"UN",38.18,36.42,NA,-8014.22211417118,-6461,-9753
"9647","calpal","Halula","UBAR-394",8570,440,"Neolithic",NA,"UN",38.18,36.42,NA,-7652.52282761532,-6077,-9305
"9648","calpal","Halula","UBAR-395",7060,260,"Neolithic",NA,"UN",38.18,36.42,NA,-5942.75506331034,-5210,-6744
"9649","calpal","Font del Ros","UBAR-397",8400,180,"Epipalaeolithic",NA,"UM",1.84,42.1,NA,-7405.4594931315,-6641,-8247
"9650","calpal","Cova del Parco","UBAR-409",10190,290,"Epipalaeolithic",NA,"UM",1.0095,41.7348,NA,-9930.32726031233,-8561,-11112
"9651","calpal","Cova del Parco","UBAR-410",10720,340,"Epipalaeolithic",NA,"UM",1.0095,41.7348,NA,-10598.1469168091,-9206,-11651
"9652","calpal","Cova del Parco","UBAR-411",10260,280,"Epipalaeolithic",NA,"UM",1.0095,41.7348,NA,-10033.7608595047,-8646,-11132
"9653","calpal","Kargadur","UCIAMS- 174933",6685,20,"Neolithic",NA,"UN",13.6422,44.8236,NA,-5583.94197818713,-5484,-5714
"9654","calpal","Masis Blur","UCIAMS-121528",6935,25,"Neolithic",NA,"UN",44.4858,40.0139,NA,-5803.64989295857,-5715,-5979
"9655","calpal","Masis Blur","UCIAMS-121530",6940,25,"Neolithic",NA,"UN",44.4858,40.0139,NA,-5808.97664059813,-5716,-5980
"9656","calpal","Masis Blur","UCIAMS-121531",6765,25,"Neolithic",NA,"UN",44.4858,40.0139,NA,-5666.47521536328,-5563,-5742
"9657","calpal","Kargadur","UCIAMS-174934",6720,20,"Neolithic",NA,"UN",13.6422,44.8236,NA,-5634.09064405787,-5536,-5727
"9658","calpal","Masis Blur","UCIAMS-21529",6995,20,"Neolithic",NA,"UN",44.4858,40.0139,NA,-5881.43719618335,-5736,-5988
"9659","calpal","Maroulas, Kythnos","UCIAMS-26182",9350,35,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8610.81601067464,-8346,-8804
"9660","calpal","Maroulas, Kythnos","UCIAMS-26183",9755,35,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-9249.20743775336,-8860,-9320
"9661","calpal","Maroulas, Kythnos","UCIAMS-26184",9385,35,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8665.73831660394,-8461,-9106
"9662","calpal","Maroulas, Kythnos","UCIAMS-26185",9690,35,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-9182.39472533402,-8812,-9292
"9663","calpal","Maroulas, Kythnos","UCIAMS-26186",9415,30,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8689.79880515389,-8489,-9111
"9664","calpal","Maroulas, Kythnos","UCIAMS-26187",9610,30,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8981.93853987453,-8760,-9243
"9665","calpal","Maroulas, Kythnos","UCIAMS-26188",9405,30,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8681.05991408189,-8481,-9108
"9666","calpal","Maroulas, Kythnos","UCIAMS-26189",9510,35,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8833.80698473813,-8624,-9197
"9667","calpal","Maroulas, Kythnos","UCIAMS-26190",9405,30,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8681.05991408189,-8481,-9108
"9668","calpal","Maroulas, Kythnos","UCIAMS-26191",9565,35,"Epipalaeolithic",NA,"UM",24.4314,37.4471,NA,-8975.14450460387,-8650,-9230
"9669","calpal","Costamar","UCIAMS-60738",5965,25,"Neolithic",NA,"UN",0.1515,40.1334,NA,-4839.71954420863,-4714,-4996
"9670","calpal","Cova de L´Or","UCIAMS-66316",6475,25,"Neolithic",NA,"UN",-0.3642,38.8447,NA,-5417.7925115672,-5317,-5548
"9671","calpal","Çatalhöyük East","UCIAMS-96505",7430,25,"Neolithic",NA,"UN",32.82,37.65,NA,-6312.19467153346,-6088,-6424
"9672","calpal","Çatalhöyük East","UCIAMS-96506",7350,25,"Neolithic",NA,"UN",32.82,37.65,NA,-6153.59185605378,-6067,-6378
"9673","calpal","Çatalhöyük East","UCIAMS-96507",7310,35,"Neolithic",NA,"UN",32.82,37.65,NA,-6152.04934348658,-6021,-6372
"9674","calpal","Çatalhöyük East","UCIAMS-96508",7405,25,"Neolithic",NA,"UN",32.82,37.65,NA,-6307.11074810982,-6080,-6415
"9675","calpal","Çatalhöyük East","UCIAMS-96509",7430,30,"Neolithic",NA,"UN",32.82,37.65,NA,-6311.89025690147,-6084,-6430
"9676","calpal","Çatalhöyük East","UCIAMS-96510",7335,25,"Neolithic",NA,"UN",32.82,37.65,NA,-6146.6433524542,-6063,-6371
"9677","calpal","Çatalhöyük East","UCIAMS-96511",7445,30,"Neolithic",NA,"UN",32.82,37.65,NA,-6313.21388839446,-6090,-6434
"9678","calpal","Çatalhöyük East","UCIAMS-96512",7295,25,"Neolithic",NA,"UN",32.82,37.65,NA,-6152.96070469194,-6027,-6325
"9679","calpal","Çatalhöyük East","UCIAMS-96513",7300,25,"Neolithic",NA,"UN",32.82,37.65,NA,-6152.40735011881,-6029,-6329
"9680","calpal","Çatalhöyük East","UCIAMS-96514",7335,30,"Neolithic",NA,"UN",32.82,37.65,NA,-6151.12341823958,-6058,-6377
"9681","radon","Obre I and II","UCLA-1605 G",6710,60,"late (III)","Starcevo-Körös-Criș culture","EN",18.1,44.183333,NA,-5627.01071452068,-5473,-5835
"9682","radon","Obre I and II","UCLA-1605 I",7240,60,"late (III)","Starcevo-Körös-Criș culture","EN",18.1,44.183333,NA,-6112.663342718,-5890,-6379
"9683","bda","Obre I","UCLA-1605-G",6710,60,"Néolithique ancien",NA,"EN",18.0858,44.1354,NA,-5627.01071452068,-5473,-5835
"9684","bda","Obre I","UCLA-1605-I",7200,60,"Néolithique ancien",NA,"EN",18.0858,44.1354,NA,-6058.25442410728,-5839,-6357
"9685","calpal","Obre I","UCLA-1605G",6710,60,"Neolithic","Imp.C-Star","EN",18.6978,44.0297,NA,-5627.01071452068,-5473,-5835
"9686","calpal","Obre I","UCLA-1605I",7240,60,"Neolithic","Imp.B?-Star","EN",18.6978,44.0297,NA,-6112.663342718,-5890,-6379
"9687","calpal","Argissa Magula","UCLA-1657 A",8130,100,"Neolithic",NA,"UN",22.4667,39.6333,NA,-7126.7674708691,-6600,-7573
"9688","calpal","Argissa Magula","UCLA-1657 D",7990,95,"Neolithic",NA,"UN",22.4667,39.6333,NA,-6889.44022963204,-6470,-7453
"9689","calpal","Argissa Magula","UCLA-1657 E",6700,130,"Neolithic",NA,"UN",22.4667,39.6333,NA,-5617.47685309044,-5213,-6022
"9690","katsianis","Argissa Magoula","UCLA-1657A",8130,100,NA,"Early Neolithic I","EN",22.343997,39.659064,NA,-7126.7674708691,-6600,-7573
"9691","katsianis","Argissa Magoula","UCLA-1657D",7990,95,NA,"Early Neolithic I","EN",22.343997,39.659064,NA,-6889.44022963204,-6470,-7453
"9692","katsianis","Argissa Magoula","UCLA-1657E",6700,130,NA,"Early Neolithic I","EN",22.343997,39.659064,NA,-5617.47685309044,-5213,-6022
"9693","bda","Çayönü","UCLA-1703B",8340,250,"Néolithique ancien","PPNB","EN",39.7167,38.2167,NA,-7333.02869513882,-6421,-8298
"9694","bda","Çayönü","UCLA-1703C",7620,140,"Néolithique ancien","PPNB","EN",39.7167,38.2167,NA,-6472.21732037036,-6009,-7064
"9695","radon","Anza, Anzabegovo","UCLA-1705C",6700,80,"late (III)","Starcevo-Körös-Criș culture","EN",22,41,NA,-5616.07907069442,-5368,-5889
"9696","radon","Anza, Anzabegovo","UCLA-1750B",6540,120,"late (III)","Starcevo-Körös-Criș culture","EN",22,41,NA,-5488.36793153274,-5010,-5875
"9697","calpal","Achilleion","UCLA-1882A",7084,100,"Neolithic","Sesklo","EN",22.42,39.25,NA,-5945.87093456687,-5628,-6366
"9698","calpal","Achilleion","UCLA-1882B",7260,155,"Neolithic",NA,"UN",22.42,39.25,NA,-6134.55900376239,-5630,-6639
"9699","calpal","Achilleion","UCLA-1896A",7460,175,"Neolithic",NA,"UN",22.42,39.25,NA,-6307.60472500443,-5731,-7048
"9700","calpal","Achilleion","UCLA-1896B",7180,155,"Neolithic",NA,"UN",22.42,39.25,NA,-6050.23738198589,-5564,-6566
"9701","calpal","Achilleion","UCLA-1896C",7330,100,"Neolithic",NA,"UN",22.42,39.25,NA,-6187.67883303385,-5842,-6496
"9702","calpal","Achilleion","UCLA-1896E",7280,100,"Neolithic","Sesklo","EN",22.42,39.25,NA,-6149.60771191492,-5783,-6464
"9703","calpal","Akrotiri-Aetokremnos","UCLA-193",10800,550,"Epipalaeolithic",NA,"UM",33,34.5733,NA,-10604.4421240894,-8346,-12846
"9704","calpal","Akrotiri-Aetokremnos","UCLA-203",10100,370,"Epipalaeolithic",NA,"UM",33,34.5733,NA,-9790.04027180991,-8250,-11150
"9705","calpal","Akrotiri-Aetokremnos","UCLA-304",7900,500,"Epipalaeolithic",NA,"UM",33,34.5733,NA,-6864.8531094245,-5376,-8630
"9706","calpal","Akrotiri-Aetokremnos?","UCLA-307",8684,250,"Neolithic","PPNB","EN",33,34.5733,NA,-7805.28632649363,-6691,-8765
"9707","calpal","Ain Ghazal","UCR-1718",8470,650,"Neolithic","PPNB","EN",35.93,31.93,NA,-7553.07260802528,-5561,-10087
"9708","calpal","Ain Ghazal","UCR-1721",8620,320,"Neolithic","PPNB","EN",35.93,31.93,NA,-7721.04394137521,-6460,-9124
"9709","calpal","Ain Ghazal","UCR-1722",8070,230,"Neolithic","PPNB","EN",35.93,31.93,NA,-7014.83658982421,-6224,-7939
"9710","bda","Ain Ghazal","UCR-1724",10850,610,"Néolithique ancien","PPNB","EN",35.9334,31.9501,NA,-10660.7663380092,-8289,-13065
"9711","calpal","Ain Ghazal","UCR-1729",10850,610,"Neolithic","PPN","EN",35.93,31.93,NA,-10660.7663380092,-8289,-13065
"9712","medafricarbon","L1 (L Basin)","UClAMS-121796",6100,25,NA,"Neolithic","UN",30.8272,29.5869,NA,-5015.74599729844,-4844,-5211
"9713","medafricarbon","K1 (K Basin)","UClAMS-121797",6190,25,NA,"Neolithic","UN",30.8761,29.5972,NA,-5126.37229944382,-4993,-5302
"9714","medafricarbon","L1 (L Basin)","UClAMS-121798",6060,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-4964.31666594352,-4803,-5203
"9715","medafricarbon","K1 (K Basin)","UClAMS-121799",6800,45,NA,"Neolithic","UN",30.8761,29.5972,NA,-5687.39766051651,-5555,-5884
"9716","medafricarbon","L1 (L Basin)","UClAMS-121809",6190,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-5125.87553799925,-4997,-5300
"9717","medafricarbon","K1 (K Basin)","UClAMS-122022",6785,30,NA,"Neolithic","UN",30.8761,29.5972,NA,-5680.97649744051,-5564,-5794
"9718","medafricarbon","L1 (L Basin)","UClAMS-122024",5985,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-4871.70850162721,-4724,-4999
"9719","medafricarbon","K1 (K Basin)","UClAMS-122025",6160,20,NA,"Neolithic","UN",30.8761,29.5972,NA,-5112.98057100614,-4952,-5286
"9720","medafricarbon","K1 (K Basin)","UClAMS-122026",6170,20,NA,"Neolithic","UN",30.8761,29.5972,NA,-5118.08355420935,-4991,-5294
"9721","medafricarbon","K1 (K Basin)","UClAMS-122027",6150,60,NA,"Neolithic","UN",30.8761,29.5972,NA,-5095.39946332332,-4792,-5327
"9722","medafricarbon","K1 (K Basin)","UClAMS-122028",6185,20,NA,"Neolithic","UN",30.8761,29.5972,NA,-5123.95613095169,-4996,-5298
"9723","medafricarbon","K1 (K Basin)","UClAMS-122029",6220,20,NA,"Neolithic","UN",30.8761,29.5972,NA,-5145.96388451017,-5011,-5308
"9724","medafricarbon","L1 (L Basin)","UClAMS-122030",6285,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-5259.3557102755,-5069,-5365
"9725","medafricarbon","L1 (L Basin)","UClAMS-122031",6210,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-5135.93880268246,-5003,-5304
"9726","medafricarbon","L1 (L Basin)","UClAMS-122032",6185,50,NA,"Neolithic","UN",30.8272,29.5869,NA,-5125.89862810907,-4848,-5355
"9727","medafricarbon","L1 (L Basin)","UClAMS-122033",6245,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-5260.14840952025,-5047,-5317
"9728","medafricarbon","L1 (L Basin)","UClAMS-122041",6615,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-5553.44355101353,-5477,-5629
"9729","medafricarbon","L1 (L Basin)","UClAMS-122042",6395,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-5361.09435471977,-5219,-5474
"9730","medafricarbon","L1 (L Basin)","UClAMS-122043",6365,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-5336.20527552914,-5215,-5471
"9731","medafricarbon","L1 (L Basin)","UClAMS-122044",6530,20,NA,"Neolithic","UN",30.8272,29.5869,NA,-5503.02169972448,-5374,-5615
"9732","medafricarbon","Kom W (aka E29H2)","UClAMS-57224",6165,20,NA,"Neolithic","UN",30.7942,29.5889,NA,-5115.75832326052,-4958,-5291
"9733","calpal","Göbekli Tepe","UGAMS-10795",9970,30,"Neolithic","PPNA","EN",38.92,37.22,NA,-9431.57120961634,-9290,-9793
"9734","calpal","Göbekli Tepe","UGAMS-10796",9990,30,"Neolithic","PPNA","EN",38.92,37.22,NA,-9502.55608298823,-9295,-9853
"9735","calpal","Göbekli Tepe","UGAMS-10797",9700,30,"Neolithic","PPNA","EN",38.92,37.22,NA,-9202.05130241159,-8833,-9291
"9736","calpal","Göbekli Tepe","UGAMS-10798",9540,30,"Neolithic","PPNA","EN",38.92,37.22,NA,-8937.56783899725,-8641,-9219
"9737","calpal","Göbekli Tepe","UGAMS-10799",9960,30,"Neolithic","PPNA","EN",38.92,37.22,NA,-9413.43711993188,-9287,-9788
"9738","calpal","Aknashen","UGAMS-2292",6900,50,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5781.66617819239,-5624,-5987
"9739","calpal","Aknashen","UGAMS-2293",6550,50,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5512.00775139108,-5315,-5657
"9740","calpal","Ugurlu","UGAMS-25377",7490,30,"Neolithic",NA,"UN",25.706,40.124,NA,-6358.68849506807,-6227,-6460
"9741","calpal","Ugurlu","UGAMS-25378",6770,30,"Neolithic",NA,"UN",25.706,40.124,NA,-5671.26029479619,-5560,-5776
"9742","calpal","Ugurlu","UGAMS-25379",7100,30,"Neolithic",NA,"UN",25.706,40.124,NA,-5983.02920206645,-5837,-6076
"9743","calpal","Ugurlu","UGAMS-25380",6570,40,"Neolithic",NA,"UN",25.706,40.124,NA,-5522.98040760577,-5369,-5634
"9744","calpal","Ugurlu","UGAMS-25381",6360,30,"Neolithic",NA,"UN",25.706,40.124,NA,-5332.27406843817,-5211,-5473
"9745","calpal","Ugurlu","UGAMS-25382",6260,30,"Neolithic",NA,"UN",25.706,40.124,NA,-5258.35526369474,-5039,-5367
"9746","calpal","Aknashen","UGAMS-2820",6690,50,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5605.10579180916,-5474,-5744
"9747","calpal","Aknashen","UGAMS-2821",6740,50,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5652.53069989928,-5479,-5833
"9748","bda","Saint-Trivier / Chabet el-Houidga","UGAMS-28905",6890,30,"Mésolithique 2",NA,"LM",0.1568,35.3948,NA,-5766.2199837809,-5638,-5971
"9749","bda","Campu Stefanu","UGAMS-3825 (AA-098)",7700,30,"Néolithique ancien","Ceramica Impressa","EN",8.8612,41.739,NA,-6529.16162084333,-6429,-6648
"9750","calpal","Aknashen","UGAMS-4079",6640,30,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5572.78047673123,-5476,-5665
"9751","calpal","Aknashen","UGAMS-4080",6590,30,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5532.7646016334,-5412,-5630
"9752","calpal","Aknashen","UGAMS-4081",6720,30,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5635.96227814966,-5485,-5732
"9753","calpal","Aknashen","UGAMS-4082",6560,30,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5514.73042269633,-5376,-5625
"9754","calpal","Aknashen","UGAMS-5802",6940,30,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5810.19423848211,-5712,-5982
"9755","calpal","Aknashen","UGAMS-5803",6800,30,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5687.31400019541,-5567,-5829
"9756","calpal","Aknashen","UGAMS-5804",6600,25,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5539.89667442131,-5474,-5629
"9757","calpal","Aknashen","UGAMS-5805",6970,25,"Neolithic",NA,"UN",44.2941,40.1015,NA,-5848.35146806281,-5723,-5985
"9758","calpal","Cukurici","UGAMS-6040",7590,30,"Neolithic",NA,"UN",27.352,37.931,NA,-6441.60027995637,-6260,-6590
"9759","calpal","Cukurici","UGAMS-6041",7400,30,"Neolithic",NA,"UN",27.352,37.931,NA,-6298.8621051192,-6075,-6420
"9760","calpal","Cukurici","UGAMS-6042",7400,30,"Neolithic",NA,"UN",27.352,37.931,NA,-6298.8621051192,-6075,-6420
"9761","calpal","Cukurici","UGAMS-6043",7690,30,"Neolithic",NA,"UN",27.352,37.931,NA,-6520.91247981777,-6426,-6646
"9762","calpal","Cukurici","UGAMS-6044",7390,30,"Neolithic",NA,"UN",27.352,37.931,NA,-6266.34658197277,-6073,-6416
"9763","calpal","Sota Palou","UGrA-124",9060,380,"Epipalaeolithic",NA,"UM",2.17,42.22,NA,-8264.87133110069,-6700,-9926
"9764","calpal","Cueva de la Dehesilla","UGrA-259",6260,100,"Neolithic",NA,"UN",-5.6458,36.6611,NA,-5212.00780661187,-4785,-5606
"9765","calpal","Sota Palou","UGrA-69",8540,180,"Epipalaeolithic",NA,"UM",2.17,42.22,NA,-7596.5489248962,-6709,-8299
"9766","bda","Aïoun Berriche - Canrobert Site 12","UOC-0422",8043,58,"Mésolithique 1","Capsien typique","MM",7.36917,35.895879,NA,-6947.92525369749,-6645,-7331
"9767","bda","Aïoun Berriche - Canrobert Site 12","UOC-0423",8024,55,"Mésolithique 1","Capsien typique","MM",7.36917,35.895879,NA,-6925.78972757118,-6644,-7317
"9768","bda","Aïoun Berriche - Canrobert Site 12","UOC-0424",7812,57,"Mésolithique 1","Capsien typique","MM",7.36917,35.895879,NA,-6638.66309818458,-6437,-7044
"9769","bda","Aïoun Berriche - Canrobert Site 12","UOC-0425",6940,708,"Mésolithique 1","Capsien typique","MM",7.36917,35.895879,NA,-5848.16323521115,-3649,-8237
"9770","bda","Kef Zoura D","UOC-0911",7802,70,"Mésolithique 1","Capsien typique","MM",7.682121,35.042046,NA,-6631.18969873239,-6420,-7051
"9771","bda","Kef Zoura D","UOC-0912",8294,59,"Mésolithique 1","Capsien typique","MM",7.682121,35.042046,NA,-7344.8301329221,-7055,-7580
"9772","bda","Kef Zoura D","UOC-2923",7278,46,"Mésolithique 2","Capsien supérieur","LM",7.682121,35.042046,NA,-6147.04204819654,-5985,-6374
