Code_Region;Region / Country;Department / District;Municipality;Site;Cultural_complex;Cultural_aspect;Event_id.;Method_1;Lab_count_id.;14C_age_BP;STD;Curve;Method_2;Material;Generic_Specific_id.;Anatomical_id.;Identified_by;Reference(s);Comment_1;STD_accuracy;Accuracy_score;Material_reliability;Reliability_score;Quality_score;Comment_2;HPD_IntCal20;ChronoModel_id.;BMAP_EMAP;MACT-1;MACT-2;MACT-3
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1 (Cf.);D011_ACN#TR-LBB_Burial-5#A;14C;KIA-28340;6570;35;intcal20.14c;AMS;Bone collagen;"Homo sapiens (male; adolescent)";na;"G. Goude; V. Sparacello";Le Bras Goude et al. 2006;_;HIGH;4;SLS;3;12;Rejected cf. GrM-14528;"[ -5613 ; -5476 ]";na;na;;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Trento;Vela 3 (La);LIN_GBN;Gaban;A091_VL3#Layer-C3-1a#A;14C;KIA-30554;6038;31;intcal20.14c;AMS;Charcoal;na;na;na;Mottes 2013;_;HIGH;4;OWE;2;8;_;"[ -5025 ; -4840 ]";A091_VL3;"[-4943 ; -4862]";4900;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Trento;Vela 3 (La);LIN_GBN;Gaban;A091_VL3#Layer-C3-1a#B;14C;KIA-30555;5988;31;intcal20.14c;AMS;Charcoal;na;na;na;Mottes 2013;_;HIGH;4;OWE;2;8;_;"[ -4985 ; -4789 ]";A091_VL3;"[-4943 ; -4862]";4900;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Ala;Corone (le);CST;Castelnovian;A091_CRN#US-14;14C;KIA?30570;6627;33;intcal20.14c;AMS;Charcoal;na;na;na;Nicolis et al. 2007;_;HIGH;4;OWE;2;8;_;"[ -5622 ; -5482 ]";A091_CRN;na;5590;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Ala;Corone (le);LIN;Gaban / Fiorano;A091_CRN#US-105;14C;KIA?30571;5843;36;intcal20.14c;AMS;Charcoal;na;na;na;Nicolis et al. 2007;_;HIGH;4;OWE;2;8;_;"[ -4795 ; -4601 ]";A091_CRN;"[-4858 ; -4706] ";4750;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Ala;Corone (le);LIN;Gaban / Fiorano;A091_CRN#US-96;14C;KIA?30572;5966;33;intcal20.14c;AMS;Charcoal;na;na;na;Nicolis et al. 2007;_;HIGH;4;OWE;2;8;_;"[ -4942 ; -4727 ]";A091_CRN;"[-4858 ; -4706] ";4750;;
CWM_A091;Trentino-Alto Adige (IT);Trento;Ala;Corone (le);LIN;Gaban / Fiorano;A091_CRN#US-104;14C;KIA?30574;5889;33;intcal20.14c;AMS;Charcoal;na;na;na;Nicolis et al. 2007;_;HIGH;4;OWE;2;8;_;"[ -4838 ; -4694 ]";A091_CRN;"[-4858 ; -4706] ";4750;;
CWM_C024;Sicilia (IT);Trapani;San Vito Lo Capo;Uzzo (grotta dell');TR/MX;Castelnovian / ICC;C024_UZZ#TR-F_Spit11#S-EVA2214;14C;KIA-36032;7175;45;intcal20.14c;AMS;Bone collagen;Epinephelus sp. ;na;na;Mannino et al. 2015;_;HIGH;4;MRE (H);1;4;_;"[ -6211 ; -5920 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;San Vito Lo Capo;Uzzo (grotta dell');IMP;na;C024_UZZ#TR-F_Spit9#S-EVA2215;14C;KIA-36033;7020;45;intcal20.14c;AMS;Bone collagen;Epinephelus sp. ;na;na;Mannino et al. 2015;_;HIGH;4;MRE (H);1;4;_;"[ -5993 ; -5783 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;San Vito Lo Capo;Uzzo (grotta dell');CST;Castelnovian;C024_UZZ#TR-F_Spit14#S-EVA2281;14C;KIA-36034;7730;80;intcal20.14c;AMS;Bone collagen;Epinephelus sp. ;na;na;Mannino et al. 2015;_;LOW;2;MRE (H);1;2;_;"[ -6747 ; -6423 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;San Vito Lo Capo;Uzzo (grotta dell');KRN;Kronio;C024_UZZ#TR-F_Spit2#S-EVA2285;14C;KIA-36035;6985;40;intcal20.14c;AMS;Bone collagen;Epinephelus sp. ;na;na;Mannino et al. 2015;_;HIGH;4;MRE (H);1;4;_;"[ -5979 ; -5751 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;San Vito Lo Capo;Uzzo (grotta dell');EME Cf.;Early Mesolithic Cf.;C024_UZZ#Burial-6#S-EVA2757;14C;KIA-36036 ;9365;40;intcal20.14c;AMS;Bone collagen;Homo sapiens (infans);Costa / Vertebra;na;Mannino et al. 2015;_;HIGH;4;SLS;3;12;"d13C -19.5; d15N 9.7/9.8";"[ -8747 ; -8489 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;San Vito Lo Capo;Uzzo (grotta dell');IMP;Kronio Cf.;C024_UZZ#TR-S_Spit-1#S-EVA2774;14C;KIA-36038;6140;60;intcal20.14c;AMS;Bone collagen;Homo sapiens (adult);Femur;na;Mannino et al. 2015;_;GOOD;3;SLS;3;9;"d13C -19.7; d15N 8.4";"[ -5288 ; -4905 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;San Vito Lo Capo;Uzzo (grotta dell');IMP;Kronio Cf.;C024_UZZ#TR-W_Spit-2#S-EVA2778;14C;KIA-36701;6270;35;intcal20.14c;AMS;Bone collagen;Homo sapiens (juvenile);Humerus;na;Mannino et al. 2015;_;HIGH;4;SLS;3;12;"d13C -19.4; d15N 10.5";"[ -5318 ; -5075 ]";na;na;;;
CWM_B014;Puglia (IT);Bari;Modugno;Balsignano;IMP_LGN;Impressa (Lagnano);B014_BLS#Burial-3#A;14C;KIA-n/a-A;6565;29;intcal20.14c;AMS;Bone collagen;Homo sapiens (female, adult);na;na;Radina 2006;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"combined[ -5610 ; -5479 ]";B014_BLS;"[-5535 ; -5488]";5530;;
CWM_B014;Puglia (IT);Bari;Modugno;Balsignano;IMP_LGN;Impressa (Lagnano);B014_BLS#Burial-3#B;14C;KIA-n/a-B;6602;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (female, adult);na;na;Radina 2006;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"combined[ -5610 ; -5479 ]";B014_BLS;"[-5535 ; -5488]";5530;;
CWM_B014;Puglia (IT);Bari;Modugno;Balsignano;TFW_SDA;Bande Rosse / Serra d'Alto;B014_BLS#Burial2#B;14C;KIA-n/a-C;5508;50;intcal20.14c;AMS;Bone collagen;Homo sapiens;na;na;Radina 2006;_;GOOD;3;SLS;3;9;Stable isotope analysis missing;"combined[ -4604 ; -4447 ]";B014_BLS;na;4520;;
CWM_D023;Provence-Alpes-Côte d'Azur (FR);Bouches-du-Rhône;Châteauneuf-les-Martigues;Font-aux-Pigeons (grand abri de la);CRD;Cardial;D023_FAP#TR-MEF_Layer-F5#B;14C;KN-L-182;7160;50;intcal20.14c;GPC;Charcoal;na;na;na;Évin & Freundlich in litteris 1983;_;GOOD;3;OWE;2;6;Inherited sample;"[ -6211 ; -5911 ]";na;na;;;
CWM_D023;Provence-Alpes-Côte d'Azur (FR);Bouches-du-Rhône;Châteauneuf-les-Martigues;Font-aux-Pigeons (grand abri de la);CRD;Cardial;D023_FAP#TR-MEF_Layer-F1#C;14C;KN-L-208;6140;50;intcal20.14c;GPC;Charcoal;na;na;na;Évin & Freundlich in litteris 1983;_;GOOD;3;OWE;2;6;_;"[ -5212 ; -4942 ]";na;na;;;
CWM_D023;Provence-Alpes-Côte d'Azur (FR);Bouches-du-Rhône;Châteauneuf-les-Martigues;Font-aux-Pigeons (grand abri de la);CRD;Cardial;D023_FAP#TR-MEF_Layer-F1#B;14C;KN-L-399;6050;80;intcal20.14c;GPC;Charcoal;na;na;na;Évin & Freundlich in litteris 1983;_;LOW;2;OWE;2;4;_;"[ -5208 ; -4784 ]";na;na;;;
CWM_D023;Provence-Alpes-Côte d'Azur (FR);Bouches-du-Rhône;Châteauneuf-les-Martigues;Font-aux-Pigeons (grand abri de la);CRD;Cardial;D023_FAP#TR-MEF_Layer-F1#D;14C;KN-L-499;6100;40;intcal20.14c;GPC;Charcoal;na;na;na;Évin & Freundlich in litteris 1983;_;HIGH;4;OWE;2;8;_;"[ -5206 ; -4854 ]";na;na;;;
CWM_C052;Corse (FR);Haute-Corse;Pietracorbara;Torre d’Aquila 2 (abri de);EME;Early Mesolithic;C052_TA2#Level- 8 ;14C;LGQ-507 ;7840;310;intcal20.14c;LSC;Charcoal;na;na;na;Costa et al. 2003;_;LOWEST;1;OWE;2;2;_;"[ -7485 ; -6089 ]";na;na;;;
CWM_C052;Corse (FR);Haute-Corse;Pietracorbara;Torre d’Aquila 2 (abri de);na;na;C052_TA2#HS;14C;LGQ-508;6920;300;intcal20.14c;LSC;Charcoal;na;na;na;Costa et al. 2003;_;LOWEST;1;OWE;2;2;_;"[ -6409 ; -5309 ]";na;na;;;
CWM_C051;Corse (FR);Corse-du-Sud;Bonifacio;Longone;CRD_SAP;Strette - A Petra;C051_LNG#Layer-4a2;14C;LGQ-617;6325;140;intcal20.14c;LSC;Charcoal;na;na;na;Lanfranchi 1995;_;LOWEST;1;OWE;2;2;_;"[ -5538 ; -4944 ]";na;na;;;
CWM_D023;Provence-Alpes-Côte d'Azur (FR);Bouches-du-Rhône;Jouques;Adaouste (grotte de l');PCRD;PostCardial (Jouquien);D023_ADA#Layer-3D3/E32;14C;LGQ-660;6210;150;intcal20.14c;LSC;Charcoal;na;na;na;Onoratini et al. 1997;_;LOWEST;1;OWE;2;2;_;"[ -5472 ; -4799 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1;D011_ACN#TR-ST_R1_Level-12;14C;LJ-4136;5940;80;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOW;2;OWE;2;4;_;"[ -5013 ; -4611 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1;D011_ACN#ST_Level-12_Q1;14C;LJ-4137;5700;90;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOW;2;OWE;2;4;_;"[ -4720 ; -4353 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);LIN;SMP0 / Vhò;D011_ACN#TR-ST_NO-2/3_Level-13A;14C;LJ-4138;5940;100;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOWEST;1;OWE;2;2;_;"[ -5198 ; -4549 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);LIN;SMP0 / Vhò;D011_ACN#TR-ST_MN2_Level-13B;14C;LJ-4139;6230;90;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOW;2;OWE;2;4;_;"[ -5372 ; -4945 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);LIN;SMP0 / Vhò;D011_ACN#TR-ST_N2_Level-13B;14C;LJ-4140;6090;90;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOW;2;OWE;2;4;_;"[ -5288 ; -4790 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);LIN;SMP0 / Vhò;D011_ACN#TR-ST_MN2_Level-13C;14C;LJ-4141;6220;100;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOWEST;1;OWE;2;2;_;"[ -5462 ; -4904 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);LIN;SMP0 / Vhò;D011_ACN#TR-ST_P3_Level-13C;14C;LJ-4142;6070;90;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOW;2;OWE;2;4;_;"[ -5214 ; -4730 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);ICC;na;D011_ACN#TR-ST_N2_Level-14;14C;LJ-4143;6870;100;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOWEST;1;OWE;2;2;_;"[ -5980 ; -5570 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);ICC;Impressa;D011_ACN#TR-ST_O3_Level-14;14C;LJ-4144;6490;100;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1980;_;LOWEST;1;OWE;2;2;_;"[ -5621 ; -5224 ]";na;na;;;
CWM_B022;Basilicata (IT);Potenza;Melfi;Rendina;IMP_GDN;Impressa (Guadone);B023_RND#Ditch-B_Spit-16;14C;LJ-4548;7110;140;intcal20.14c;GPC;Charcoal;Quercus sp.;na;na;Linick 1980;_;LOWEST;1;OWE;2;2;_;"[ -6242 ; -5715 ]";B023_RND;"[-5997 ; -5458]";5630;;
CWM_B022;Basilicata (IT);Potenza;Melfi;Rendina;IMP_GDN;Impressa (Guadone);B023_RND#Ditch-B_Spit-14/15;14C;LJ-4549;6760;100;intcal20.14c;GPC;Charcoal;Quercus sp.;na;na;Linick 1980;_;LOWEST;1;OWE;2;2;_;"[ -5837 ; -5481 ]";B023_RND;"[-5997 ; -5458]";5630;;
CWM_B022;Basilicata (IT);Potenza;Melfi;Rendina;IMP_GDN;Impressa (Guadone);B023_RND#Ditch-B_Spit-12;14C;LJ-4550;6440;150;intcal20.14c;GPC;Charcoal;Quercus sp.;na;na;Linick 1980;_;LOWEST;1;OWE;2;2;_;"[ -5637 ; -5045 ]";B023_RND;"[-5997 ; -5458]";5630;;
CWM_B022;Basilicata (IT);Potenza;Melfi;Rendina;IMP_GDN;Impressa (Guadone);B023_RND#Ditch-B_Spit-11;14C;LJ-4551;6900;150;intcal20.14c;GPC;Charcoal;Quercus sp.;na;na;Linick 1980;_;LOWEST;1;OWE;2;2;_;"[ -6060 ; -5555 ]";B023_RND;"[-5997 ; -5458]";5630;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Cf. Bande rosse;B016_SCL#TR-3_Level-3_Burial;14C;LJ-4649;6720;100;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOWEST;1;na;1;1;_;"[ -5800 ; -5476 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Cf. Bande rosse;B016_SCL#TR-1_Level-8#A;14C;LJ-4650;6490;140;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOWEST;1;na;1;1;_;"[ -5708 ; -5123 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Cf. Bande rosse;B016_SCL#TR-1_Level-8#B;14C;LJ-4651;6330;90;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOW;2;OWE;2;4;_;"[ -5474 ; -5060 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);_;Epigravettian (late);B016_SCL#TR-8_Level-8;14C;LJ-4978;10790;210;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOWEST;1;OWE;2;2;_;"[ -11207 ; -10147 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);_;Epigravettian (late);B016_SCL#TR-8_Level-9;14C;LJ-4979;11040;190;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOWEST;1;OWE;2;2;_;"[ -11352 ; -10759 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Catignano / Scaloria Bassa;B016_SCL#TR-10_Burial-group-8;14C;LJ-4980;6410;150;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOWEST;1;na;1;1;_;"[ -5625 ; -5030 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Catignano / Scaloria Bassa;B016_SCL#TR-10_Level-4_Burial-floor;14C;LJ-4981;6530;260;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOWEST;1;na;1;1;_;"[ -5975 ; -4903 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);EME;na;B016_SCL#TR-8_Level-3;14C;LJ-4982;9560;140;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOWEST;1;OWE;2;2;_;"[ -9276 ; -8561 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);TFW;Ripoli;B016_SCL#TR-5_Level-3;14C;LJ-4983;6120;80;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOW;2;OWE;2;4;_;"[ -5292 ; -4840 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Cf. Bande rosse;B016_SCL#TR-6N_Level-4;14C;LJ-5095;6400;80;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOW;2;OWE;2;4;_;"[ -5516 ; -5212 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Cf. Bande rosse;B016_SCL#TR-6_Level-6/7;14C;LJ-5096;6290;80;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOW;2;OWE;2;4;_;"[ -5470 ; -5043 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);BFW_CSB;Cf. Bande rosse;B016_SCL#TR-7_Level-1;14C;LJ-5097;6290;90;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOW;2;OWE;2;4;_;"[ -5471 ; -5035 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Scaloria (grotta);EME;na;B016_SCL#TR-8/8N_Level-4;14C;LJ-5098;9030;120;intcal20.14c;GPC;Charcoal;na;na;na;Linick 1984, Robb 2016;_;LOWEST;1;OWE;2;2;_;"[ -8548 ; -7810 ]";na;na;;;
CWM_B011;Puglia (IT);Lecce;Nardò;Serra Cicora;IMP_GDN;Impressa (Evolute / Finale-Graffita);B011_SCI#Burial_T7#A;14C;LTL-026A;6762;55;intcal20.14c;AMS;Charcoal;na;na;na;Ingravallo 2006;_;GOOD;3;OWE;2;6;_;"[ -5741 ; -5562 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-501_Spit-4#A;14C;LTL-071A;6242;50;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5314 ; -5049 ]";B053_CTG;"[-5303 ; -5068]";5200;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-502_Spit-1;14C;LTL-072A;6351;50;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5470 ; -5215 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-503_Spit-3#A;14C;LTL-073A;6288;45;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;HIGH;4;OWE;2;8;_;"[ -5366 ; -5076 ]";B053_CTG;"[-5454 ; -5097]";5330;;
CWM_B061;Marche (IT);Macerata;Muccia;Maddalena (la);IMP_MAD;Impressa (Medio-adriatica);B061_MDD#US-114#A;14C;LTL-078A;6637;83;intcal20.14c;AMS;Charcoal;na;na;na;Silvestrini et al. 2005;_;LOW;2;OWE;2;4;_;"[ -5716 ; -5413 ]";B061_MDD;"[-5605 ; -5408]";5560;;
CWM_B061;Marche (IT);Macerata;Muccia;Maddalena (la);IMP_MAD;Impressa (Medio-adriatica);B061_MDD#US-114#B;14C;LTL-079A2;6638;59;intcal20.14c;AMS;Charcoal;na;na;na;Silvestrini et al. 2005;_;GOOD;3;OWE;2;6;_;"[ -5654 ; -5478 ]";B061_MDD;"[-5605 ; -5408]";5560;;
CWM_B013;Puglia (IT);Brindisi;Oria;Sant'Anna;BFW;Graffita / Dipinta;B013_SAN#TR-3_Spit-2;14C;LTL-1060A;6352;60;intcal20.14c;AMS;Bone collagen;na;na;na;Tiberi 2007;_;GOOD;3;OWE;2;6;_;"[ -5471 ; -5213 ]";B013_SAN;"[-5542 ; -5316]";5410;;
CWM_B013;Puglia (IT);Brindisi;Oria;Sant'Anna;BFW;Graffita / Dipinta;B013_SAN#TR-2-3_Spit-3#A;14C;LTL-1061A;6600;60;intcal20.14c;AMS;Bone collagen;na;na;na;Tiberi 2007;_;GOOD;3;na;1;3;_;"[ -5632 ; -5418 ]";B013_SAN;"[-5542 ; -5316]";5410;;
CWM_B013;Puglia (IT);Brindisi;Oria;Sant'Anna;BFW;Graffita / Dipinta;B013_SAN#TR-3_Spit-3;14C;LTL-1062A;6442;50;intcal20.14c;AMS;Bone collagen;na;na;na;Tiberi 2007;_;GOOD;3;na;1;3;_;"[ -5477 ; -5315 ]";B013_SAN;"[-5542 ; -5316]";5410;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Udine;Pavia di Udine;LIN_FRL;Friul;A072_PDU#ST-3_US-1#A;14C;LTL-1143A;5863;55;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -4844 ; -4550 ]";na;na;;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Udine;Pavia di Udine;LIN_FRL;Friul;A072_PDU#STR-3_US-1#B;14C;LTL-1144A;5761;65;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -4777 ; -4454 ]";na;na;;;
CWM_C063;Toscana (IT);Livorno;Campo Nell Elba;Pianosa Cala Giovanna ;NEO;Cardial /  Lineare tosco-laziale / Pianaccia;C063_PCG#TR-O20_Hearth;14C;LTL-1153A;6200;70;intcal20.14c;AMS;Charcoal;na;na;na;Colombo & Tozzi 2007;_;GOOD;3;OWE;2;6;_;"[ -5312 ; -4955 ]";C063_PCG;"[-5236 ; -4994]";5110;;
CWM_C052;Corse (FR);Haute-Corse;L Île-Rousse;Petra (A);CRD_SAP;Cardial (SAP);C052_PTR#US-2C3;14C;LTL-1154A;6064;55;intcal20.14c;AMS;Charcoal;na;na;na;Weiss 2007;_;GOOD;3;OWE;2;6;_;"[ -5206 ; -4799 ]";C052_PTR;"[-5545 ; -5138] ";5340;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-502#Spit3#B;14C;LTL-1155A;5587;60;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -4539 ; -4338 ]";na;na;;;
CWM_B053;Abruzzo (IT);Pescara;Loreto Aprutino;Colle Cera;BFW_CSB;Catignano;B053_CCE#ST-8B (base);14C;LTL-1156A;6136;55;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 20077;_;GOOD;3;OWE;2;6;_;"[ -5215 ; -4906 ]";B053_CCE;"[-5199 ; -5002]";5100;;
CWM_B053;Abruzzo (IT);Pescara;Loreto Aprutino;Colle Cera;BFW_CSB;Catignano;B053_CCE#ST-8A_Spit-4;14C;LTL-1157A;6154;55;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5287 ; -4943 ]";B053_CCE;"[-5199 ; -5002]";5100;;
CWM_B053;Abruzzo (IT);Pescara;Catignano;Catignano Ponte Rosso;BFW_CSB;Catignano;B053_CTG#TR-D_ST-503#base;14C;LTL-1158A;6346;50;intcal20.14c;AMS;Charcoal;na;na;na;Colombo 2007;_;GOOD;3;OWE;2;6;_;"[ -5470 ; -5214 ]";B053_CTG;"[-5454 ; -5097]";5330;;
CWM_B015;Puglia (IT);Barleta-Andria-Trani;Andria;Masseli (masseria);IMP;na;B015_MSL#Burial-1;14C;LTL-1212A;6542;45;intcal20.14c;AMS;Bone collagen;Homo sapiens (female, adult);na;na;Radina 2006;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5614 ; -5382 ]";na;na;;;
CWM_B016;Puglia (IT);Foggia;Manfredonia;Valente (masseria);IMP_GDN;Impressa (Guadone);B016_VLN#DitchB_Burial1;14C;LTL-1212A;6738;45;intcal20.14c;AMS;Bone collagen;Homo sapiens;na;na;Conati Barbaro 2017;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5723 ; -5563 ]";na;na;;;
CWM_B021;Basilicata (IT);Matera;Matera;Trasanello Cementificio;BFW;Bande Rosse;B021_CMT#TR-C11_US-3sup;14C;LTL-12139A;6301;45;intcal20.14c;AMS;Charcoal;na;na;na;Binder et al. 2017b;_;HIGH;4;OWE;2;8;_;"[ -5373 ; -5123 ]";B021_CMT;na;5300;;
CWM_B021;Basilicata (IT);Matera;Matera;Trasanello Cementificio;IMP_GRF;Impressa (Finale-Graffita);B021_CMT#TR-C11_US-5#cv;14C;LTL-12142A;6644;45;intcal20.14c;AMS;Charcoal;na;na;na;Binder et al. 2017b;_;HIGH;4;OWE;2;8;_;"[ -5629 ; -5481 ]";B021_CMT;"[-5630 ; -5513]";5600;;
CWM_B021;Basilicata (IT);Matera;Matera;Trasanello Cementificio;IMP_GRF;Impressa (Finale-Graffita);B021_CMT#TR-C11_US-5#B3;14C;LTL-12143A;6683;45;intcal20.14c;AMS;Charcoal;na;na;na;Binder et al. 2017b;_;HIGH;4;OWE;2;8;_;"[ -5707 ; -5484 ]";B021_CMT;"[-5630 ; -5513]";5600;;
CWM_B021;Basilicata (IT);Matera;Matera;Trasanello Cementificio;IMP_GRF;Impressa (Finale-Graffita);B021_CMT#TR-C11_US-5#C4;14C;LTL-12144A;6632;45;intcal20.14c;AMS;Charcoal;na;na;na;Binder et al. 2017b;_;HIGH;4;OWE;2;8;_;"[ -5624 ; -5481 ]";B021_CMT;"[-5630 ; -5513]";5600;;
CWM_B021;Basilicata (IT);Matera;Matera;Trasanello Cementificio;IMP_GRF;Impressa (Finale-Graffita);B021_CMT#TR-C11-US-5#ditch;14C;LTL-12145A;6612;45;intcal20.14c;AMS;Charcoal;na;na;na;Binder et al. 2017b;_;HIGH;4;OWE;2;8;_;"[ -5620 ; -5479 ]";B021_CMT;"[-5630 ; -5513]";5600;;
CWM_B021;Basilicata (IT);Matera;Matera;Trasanello Cementificio;IMP_GRF;Impressa (Finale-Graffita);B021_CMT#TR-C11_US-3inf;14C;LTL-12146A;6614;45;intcal20.14c;AMS;Charcoal;na;na;na;Binder et al. 2017b;_;HIGH;4;OWE;2;8;_;"[ -5620 ; -5480 ]";B021_CMT;na;5500;5310;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Saint-Vallier-de-Thiey;Lombard (grotte);EME;Sauveterrian;D021_LMB#TR-3_B6_Hearth-F_Spit-5;14C;LTL-12313A;8011;55;intcal20.14c;AMS;Charcoal;Broadleaf tree;Single piece;"C. Delhon; S. Thiébault";Binder 2021;_;GOOD;3;OWE;2;6;_;"[ -7065 ; -6697 ]";D021_LMB;"[-6971 ; -6812] ";6870;;
