ID;SiteName;LFSite;SiteType;Country;Period;PhaseCode;LabCode;C14Age;C14SD;Material;MaterialSpecies;AnatomicalParts;Reliability;tpq;taq;Longitude;Latitude;bib;bib_url;;
2384;Sammardenchia;Sammardenchia;;Italy;EN;"Structure 126; Q:R01, layer 1";R-3140;5929;58;wood charcoal;n/d;n/a;;-4987;-4683;13,231355;45,975305;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
2395;Sammardenchia;Sammardenchia;;Italy;EN;Structure 126, Q:AA4, layer 1;R-3141;5713;54;wood charcoal;n/d;n/a;;-4708;-4446;13,231355;45,975305;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
2381;Sammardenchia;Sammardenchia;;Italy;EN;Structure 153, Q: M, layer 3;R-3142;5963;76;wood charcoal;n/d;n/a;;-5198;-4681;13,231355;45,975305;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
1677;Arma di Nasino;Nasino (arma di);;Italy;EN;IXs, A-B-W;R-315;6280;70;wood charcoal;n/d;n/a;;-5467;-5045;8,03115;44,112705;Biagi & Starnini 2016;Biagi16;;
1843;Grotta dei Cocci;;;Italy;EN;"Base scavo 1989; Q: D-E/6-8";R-3157;6069;63;wood charcoal;n/d;n/a;;-5209;-4800;12,5106;42,5157;De Angelis 2019;DeAngelis19;;
1844;Grotta dei Cocci;;;Italy;EN;"IV arancio, Q: A'-B/3-4; Tg: 7";R-3159;5516;53;wood charcoal;n/d;n/a;;-4486;-4253;12,5106;42,5157;De Angelis 2019;DeAngelis19;;
1680;Arma di Nasino;Nasino (arma di);;Italy;EN;IX mitte;R-316;6015;65;wood charcoal;n/d;n/a;;-5202;-4726;8,03115;44,112705;Alessio et al. 1968;https://doi.org/10.1017/S003382220001095X;;
1842;Grotta dei Cocci;;;Italy;EN;"IV arancio, Q:E-F/5-6; Tg: 10";R-3164;6176;113;wood charcoal;n/d;n/a;;-5371;-4805;12,5106;42,5157;De Angelis 2019;DeAngelis19;;
1683;Arma di Nasino;Nasino (arma di);;Italy;EN;IXm-66;R-316a;5955;65;wood charcoal;n/d;n/a;;-5002;-4695;8,03115;44,112705;Alessio et al. 1968;https://doi.org/10.1017/S003382220001095X;;
2064;La Marmotta;Marmotta (La);;Italy;EN;P946 (28-38);R-3184;6412;45;wood charcoal;n/d;;;-5476;-5308;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
2058;La Marmotta;Marmotta (La);;Italy;EN;P946 (48-58);R-3186;6433;42;wood charcoal;n/d;;;-5476;-5323;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
2062;La Marmotta;Marmotta (La);;Italy;EN;P780 (88-98);R-3192;6426;52;wood charcoal;n/d;;;-5480;-5235;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
2066;La Marmotta;Marmotta (La);;Italy;EN;P946 (108-118);R-3193;6389;52;wood charcoal;n/d;;;-5475;-5222;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
2414;Santa Anna d'Oria III;Sant'Anna;;Italy;EN;n/a;R-321;5550;80;wood charcoal;n/d;n/a;;-4586;-4242;17,639;40,499;Fiorentino et al. 2013;https://doi.org/10.1177/0959683613486942;;
2410;Santa Anna d'Oria III;Sant'Anna;;Italy;EN;n/a;R-322;6780;90;wood charcoal;n/d;n/a;;-5880;-5486;17,639;40,499;Fiorentino et al. 2013;https://doi.org/10.1177/0959683613486942;;
2057;La Marmotta;Marmotta (La);;Italy;EN;P946 (68-78);R-3306;6439;57;wood charcoal;n/d;;;-5516;-5229;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
2061;La Marmotta;Marmotta (La);;Italy;EN;P780 (33-43);R-3308;6430;58;wood charcoal;n/d;;;-5481;-5225;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
2067;La Marmotta;Marmotta (La);;Italy;EN;P780 (73-83);R-3309;6389;85;wood charcoal;n/d;;;-5530;-5128;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
2054;La Marmotta;Marmotta (La);;Italy;EN;P780 (13-23);R-3310;6446;30;wood charcoal;n/d;;;-5478;-5336;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
2056;La Marmotta;Marmotta (La);;Italy;EN;P780 (53-63);R-3311;6442;46;wood charcoal;n/d;;;-5479;-5323;12,2745;42,1044;Fugazzola & Tinazzi 2010;Fugazzola10;;
1682;Arma di Nasino;Nasino (arma di);;Italy;EN;X-62;R-333;5980;85;wood charcoal;n/d;n/a;;-5206;-4620;8,03115;44,112705;Alessio et al. 1968;https://doi.org/10.1017/S003382220001095X;;
2033;Grotta Scaloria;Scaloria (grotta);;Italy;EN;Hearth in inner part of the cave;R-349;5480;70;wood charcoal;n/d;n/a;;-4488;-4065;15,906389;41,638889;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2439;Scaramella di San vito;Scaramella  San Vito;;Italy;EN;Cut 6, Sounding I;R-350;7000;100;wood charcoal;n/d;n/a;;-6064;-5714;15,637926;41,710877;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2440;Scaramella di San vito;Scaramella  San Vito;;Italy;EN;Cut 7, Sounding II;R-351;6540;65;wood charcoal;n/d;n/a;;-5621;-5372;15,637926;41,710877;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2260;Piazzana;Piazzana;;Italy;LM;Layer 3Ai;R-400;7330;85;wood charcoal;n/d;n/a;;-6388;-6030;10,559944;44,109099;Castelletti et al. 1994;Castelletti94;;
2203;Muraccio;Muraccio (il);;Italy;EN;n/a;R-427;6210;60;wood charcoal;n/d;n/a;;-5307;-5008;10,417;44,133;Improta & Pessina 1998;Improta98;;
1980;Grotta di Latronico 3;Latronico 3 (grotta);;Italy;LM;lev. D spits 41-42;R-445;7420;90;wood charcoal;n/d;n/a;;-6431;-6083;15,981155;40,086293;Natali & Forgia 2018;https://doi.org/10.1016/j.quaint.2017.07.004;;
1978;Grotta di Latronico 3;Latronico 3 (grotta);;Italy;LM;lev. D spit 43;R-446;7620;90;wood charcoal;n/d;n/a;;-6644;-6257;15,981155;40,086293;Natali & Forgia 2018;https://doi.org/10.1016/j.quaint.2017.07.004;;
1981;Grotta di Latronico 3;Latronico 3 (grotta);;Italy;LM;lev. B spit 52;R-447;7400;90;wood charcoal;n/d;n/a;;-6424;-6077;15,981155;40,086293;Natali & Forgia 2018;https://doi.org/10.1016/j.quaint.2017.07.004;;
1979;Grotta di Latronico 3;Latronico 3 (grotta);;Italy;LM;lev. B spits 53-54;R-448;7570;90;wood charcoal;n/d;n/a;;-6594;-6237;15,981155;40,086293;Natali & Forgia 2018;https://doi.org/10.1016/j.quaint.2017.07.004;;
1977;Grotta di Latronico 3;Latronico 3 (grotta);;Italy;LM;lev. A spit 55;R-449;7800;90;wood charcoal;n/d;n/a;;-7031;-6458;15,981155;40,086293;Natali & Forgia 2018;https://doi.org/10.1016/j.quaint.2017.07.004;;
1983;Grotta di Latronico 3;Latronico 3 (grotta);;Italy;LM;lev. A spit 57;R-450;7045;90;wood charcoal;n/d;n/a;;-6065;-5740;15,981155;40,086293;Natali & Forgia 2018;https://doi.org/10.1016/j.quaint.2017.07.004;;
1982;Grotta di Latronico 3;Latronico 3 (grotta);;Italy;LM;lev. A spit 58;R-451;7160;80;wood charcoal;n/d;n/a;;-6224;-5851;15,981155;40,086293;Natali & Forgia 2018;https://doi.org/10.1016/j.quaint.2017.07.004;;
1984;Grotta di Latronico 3;Latronico 3 (grotta);;Italy;LM;lev. A spits 59-60;R-452;6970;90;wood charcoal;n/d;n/a;;-6019;-5672;15,981155;40,086293;Natali & Forgia 2018;https://doi.org/10.1016/j.quaint.2017.07.004;;
1764;Chiozza di Scandiano;Chiozza;;Italy;MN;n/a;R-458;6000;200;wood charcoal;n/d;n/a;;-5360;-4455;10,709727;44,595356;Bagolini & Biagi 1990;https://doi.org/10.1111/j.1468-0092.1990.tb00211.x;;
2424;Santo Stefano di Ortucchio;Colle Santo Stefano;;Italy;EN;Depth 30-35;R-468;6575;80;n/a;n/a;n/a;;-5641;-5371;13,666385;41,953894;Fabbri et al. 2011;Fabbri11;;
2317;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;LM;Layers 2-3;R-487a;7250;110;wood charcoal;n/d;n/a;;-6385;-5912;11,077612;46,164499;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2316;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;LM;Layer 5, Hearth 1;R-488;7540;75;wood charcoal;n/d;n/a;;-6567;-6232;11,077612;46,164499;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2315;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;LM;Layer 5, Hearth 1;R-488a;7585;75;wood charcoal;n/d;n/a;;-6593;-6251;11,077612;46,164499;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2311;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;LM;Layer 5, Hearth 2;R-489;7860;75;wood charcoal;n/d;n/a;;-7037;-6531;11,077612;46,164499;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2313;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;LM;Layer 5, Hearth 2;R-489a;7810;95;wood charcoal;n/d;n/a;;-7034;-6463;11,077612;46,164499;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2312;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;EM;Layer 10;R-490;7860;110;wood charcoal;n/d;n/a;;-7045;-6481;11,077612;46,164499;Gazzoni et al. 2021;https://doi.org/10.4000/bmsap.7518;;
2309;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;LM;Layer 10, Hearth III;R-490a;7960;100;wood charcoal;n/d;n/a;;-7138;-6596;11,077612;46,164499;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2308;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;LM;Layer 10;R-491;8000;110;wood charcoal;n/d;n/a;;-7309;-6601;11,077612;46,164499;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2314;Riparo di Vatte di Zambana;Vatte di Zambana;;Italy;LM;Layer 10;R-491a;7740;150;wood charcoal;n/d;n/a;;-7047;-6266;11,077612;46,164499;Alessio et al. 1969;https://doi.org/10.1017/S003382220001136X;;
2247;Piano di Cerreto;Piano di Cerreto;OP;Italy;EN;Pit (cm50);R-548;6680;80;wood charcoal;n/d;n/a;MEDIUM;;;10,39787;44,13355;Improta & Pessina 1998;"	Improta98";;
1826;Grotta Continenza;Continenza (grotta);;Italy;EN;Con 22;R-549;7230;75;wood charcoal;n/d;n/a;;-6239;-5925;13,563071;41,961674;Serradimigni et al. 2016;https://doi.org/10.1016/j.quaint.2016.12.027;;
1824;Grotta Continenza;Continenza (grotta);;Italy;LMEN;Con 23;R-551;7570;90;wood charcoal;n/d;n/a;;-6594;-6237;13,563071;41,961674;Serradimigni et al. 2016;https://doi.org/10.1016/j.quaint.2016.12.027;;
2292;Ripabianca di Monterado;Ripabianca;;Italy;EN;Upper part of archaeol. Deposit;R-598;6210;70;wood charcoal;n/d;n/a;;-5321;-4957;13,094373;43,714568;Alessio et al. 1970;https://doi.org/10.1017/S0033822200008304;;
2293;Ripabianca di Monterado;Ripabianca;;Italy;EN;Upper part of archaeol. Deposit;R-598a;6140;70;wood charcoal;n/d;n/a;;-5297;-4851;13,094373;43,714568;Alessio et al. 1970;https://doi.org/10.1017/S0033822200008304;;
2291;Ripabianca di Monterado;Ripabianca;;Italy;EN;Bottom part of archaeol. Deposit;R-599a;6260;85;wood charcoal;n/d;n/a;;-5469;-4997;13,094373;43,714568;Alessio et al. 1970;https://doi.org/10.1017/S0033822200008304;;
2542;Villandro/Villanders;Villandro - Plunaker;OP;Italy;EN;Layers contemporary with the sterile backfill;R-600;5555;75;wood charcoal;n/d;lot of wood charcoals;;-4548;-4251;11,540357;46,63156;Facchinetti 2012;Facchinetti12;;
2138;Maddalena di Muccia;Maddalena (la);;Italy;EN;wood charcoal, Pit.S, cut 4â€“6, cavity 5;R-643a;6580;75;wood charcoal;n/d;n/a;;-5636;-5376;13,059873;43,073523;Mazzucco et al. 2018;https://doi.org/10.1016/j.quaint.2017.04.018;;
1942;Grotta dell'Orso di Sarteano;Orso (grotta dell);;Italy;EN;Lower Neolithic layer;R-676;6080;50;wood charcoal;n/d;n/a;;-5208;-4843;11,856685;42,982825;Alessio et al. 1973;https://doi.org/10.1017/S0033822200058677;;
2176;Molino Casarotto;;;Italy;MN;n/a;R-746;5690;50;wood charcoal;n/d;n/a;;-4682;-4371;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2183;Molino Casarotto;;;Italy;MN;Site 4, Sqs 39K and 38-39L, Cut 4, Phase F of main hearth;R-746a;5570;50;wood charcoal;n/d;n/a;;-4531;-4335;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2184;Molino Casarotto;;;Italy;MN;Site 4, Sq 38K, Cut 5, Phase D of main hearth;R-748a;5570;50;wood charcoal;n/d;n/a;;-4531;-4335;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2186;Molino Casarotto;;;Italy;MN;n/a;R-749;5560;50;wood charcoal;n/d;n/a;;-4499;-4331;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2181;Molino Casarotto;;;Italy;MN;Site 1, trench without finds, at bottom of peat level;R-752;5590;50;wood charcoal;n/d;n/a;;-4536;-4344;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2178;Molino Casarotto;;;Italy;MN;Site 3, Trench 2, Cut 2;R-753a;5680;50;wood charcoal;n/d;n/a;;-4676;-4368;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2173;Molino Casarotto;;;Italy;MN;Site 6, burial ca 150m;R-754;5960;50;wood charcoal;n/d;n/a;;-4986;-4719;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2177;Molino Casarotto;;;Italy;MN;Site 4, Sq 38L, Cut 11, Phase A of main hearth;R-756a;5690;50;wood charcoal;n/d;n/a;;-4682;-4371;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2174;Molino Casarotto;;;Italy;MN;Site 4, Sq 38K, Cut 8B, Phase A of main hearth;R-757a;5800;50;wood charcoal;n/d;n/a;;-4789;-4537;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2175;Molino Casarotto;;;Italy;MN;Site 4, Sq 41L, Cut 6, lower main hearth;R-758a;5730;50;wood charcoal;n/d;n/a;;-4699;-4456;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2180;Molino Casarotto;;;Italy;MN;Site 4, Sqs 35-360, Cut 3B, shell midden in lower level of peripheric hearth;R-761;5610;50;wood charcoal;n/d;n/a;;-4540;-4351;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2179;Molino Casarotto;;;Italy;MN;Site 4, Sqs 34-35-36/S-T-U, Cut 3B;R-762;5640;50;wood charcoal;n/d;n/a;;-4596;-4354;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2185;Molino Casarotto;;;Italy;MN;Site 4, Sq 310, Cut 3;R-763a;5570;50;wood charcoal;n/d;n/a;;-4531;-4335;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2182;Molino Casarotto;;;Italy;MN;Site 4, Sqs 34/FF-GG, and 38GG, Cut 4;R-765a;5580;50;wood charcoal;n/d;n/a;;-4532;-4340;11,539;45,4656;Alessio et al. 1974;https://doi.org/10.1017/S0033822200059658;;
2338;Riparo Romagnano III;Romagnano 3 (riparo);;Italy;MN;T1;R-776;5560;50;wood charcoal;n/d;n/a;;-4499;-4331;11,101278;46,01747;Bagolini & Biagi 1990;https://doi.org/10.1111/j.1468-0092.1990.tb00211.x;;
2339;Riparo Romagnano III;Romagnano 3 (riparo);;Italy;MN;T1;R-777a;5530;50;wood charcoal;n/d;n/a;;-4489;-4261;11,101278;46,01747;Bagolini & Biagi 1990;https://doi.org/10.1111/j.1468-0092.1990.tb00211.x;;
2340;Riparo Romagnano III;Romagnano 3 (riparo);;Italy;MN;T1;R-779a;5470;50;wood charcoal;n/d;n/a;;-4445;-4175;11,101278;46,01747;Bagolini & Biagi 1990;https://doi.org/10.1111/j.1468-0092.1990.tb00211.x;;
2337;Riparo Romagnano III;Romagnano 3 (riparo);;Italy;EN;III tg.4;R-781;5810;50;wood charcoal;n/d;n/a;;-4790;-4542;11,101278;46,01747;Alessio et al. 1978;https://doi.org/10.1017/S0033822200003921;;
2336;Riparo Romagnano III;Romagnano 3 (riparo);;Italy;EN;III tg.4;R-781a;6060;50;wood charcoal;n/d;n/a;;-5206;-4799;11,101278;46,01747;Alessio et al. 1978;https://doi.org/10.1017/S0033822200003921;;
2214;Passo di Corvo;Passo di Corvo;;Italy;MN;n/a;R-846;6140;120;plant seed;Cerealia sp.;n/a;;-5360;-4788;15,611574;41,553075;Fiorentino et al. 2013;https://doi.org/10.1177/0959683613486942;;
2036;Grottina dei Covoloni del Broion;;;Italy;LM;Layer 6;R-892;6930;60;wood charcoal;n/d;n/a;;-5980;-5714;11,591965;45,467411;Biagi & Spataro 2002;Biagi02;;
1976;Grotta di Aisone;Aisone;;Italy;LM;n/a;R-95;5825;75;wood charcoal;n/d;n/a;;-4879;-4494;7,1769;44,3278;Bagolini & Biagi 1990;https://doi.org/10.1111/j.1468-0092.1990.tb00211.x;;
1741;Catignano;Catignano Ponte Rosso;;Italy;EN;Structure 501;R-996a;6330;70;wood charcoal;n/d;n/a;;-5475;-5078;13,943843;42,34267;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
1753;Catignano;Catignano Ponte Rosso;;Italy;EN;Structure 1, cut 5;R-997;6120;70;wood charcoal;n/d;n/a;;-5284;-4846;13,943843;42,34267;Mazzucco et al. 2020;https://doi.org/10.1371/journal.pone.0232455.s002;;
995;Saint-Baulery;;;France;LM;n/a;RICH-23477;7225;40;organic;Struthio sp.;egg;;-6221;-6012;2,99602;43,409199;Perrin & Manen 2021;https://doi.org/10.1371/journal.pone.0246964;;
2204;Muraccio;Muraccio (il);OP;Italy;EN;Trench-M_Pit;R-427 ;6210;80;wood charcoal;n/d;n/a;MEDIUM;;;10,4131;44,13575;Improta & Pessina 1998;"	Improta98";;
2205;Muraccio;Muraccio (il);OP;Italy;EN;Spit-13;R-941;6160;65;wood charcoal;n/d;n/a;MEDIUM;;;10,4131;44,13575;Improta & Pessina 1998;"	Improta98";;
1211;Dispilio. Kastoria;;;Greece;Late Neolithic;;RTT-5033;5395;45;wood charcoal;Quercus sp.;n/a;;-4343;-4058;21,2879;40,48914;;;;
1202;Dispilio. Kastoria;;;Greece;Middle Neolithic;;RTT-5036;6270;50;wood charcoal;Quercus sp.;n/a;;-5359;-5063;21,2879;40,48914;;;;
1204;Dispilio. Kastoria;;;Greece;Middle Neolithic;;RTT-5037;6220;60;wood charcoal;Quercus sp.;n/a;;-5311;-5011;21,2879;40,48914;;;;
1205;Dispilio. Kastoria;;;Greece;Middle Neolithic;;RTT-5038;6220;50;wood charcoal;Quercus sp.;n/a;;-5307;-5042;21,2879;40,48914;;;;
1197;Dispilio. Kastoria;;;Greece;Middle Neolithic;;RTT-5039;6380;50;wood charcoal;Quercus sp.;n/a;;-5474;-5222;21,2879;40,48914;;;;
3095;El Retamar;;;Spain;EN;Hogar 18;Sac-1525;7280;60;shell;n/a;n/a;;-6329;-6017;-6,226273;36,578732;Cantillo-Duarte et al. 2010;Cantillo10;;
3094;El Retamar;;;Spain;EN;Conchero 6;Sac-1676;7400;100;shell;n/a;n/a;;-6435;-6070;-6,226273;36,578732;Cantillo-Duarte et al. 2010;Cantillo10;;
1154;Dikili Tash;;;Greece;Middle Neolithic;;SacA-22576;6665;35;wood charcoal;n/d;n/a;;-5655;-5484;24,312335;41,007211;;;;
1150;Dikili Tash;;;Greece;Early/Middle Neolithic;;SacA-22577;6890;35;plant seed;n/d;n/a;;-5882;-5675;24,312335;41,007211;;;;
1141;Dikili Tash;;;Greece;Early/Middle Neolithic;;SacA-22578;7165;40;wood charcoal;n/d;n/a;;-6081;-5924;24,312335;41,007211;;;;
1149;Dikili Tash;;;Greece;Early Neolithic?;;SacA-22583;6940;35;wood charcoal;n/d;n/a;;-5963;-5731;24,312335;41,007211;;;;
1159;Dikili Tash;;;Greece;Early Neolithic?;;SacA-22584;6310;35;wood charcoal;n/d;n/a;;-5360;-5214;24,312335;41,007211;;;;
1148;Dikili Tash;;;Greece;Early Neolithic (late);;SacA-22585;6950;35;wood charcoal;n/d;n/a;;-5968;-5736;24,312335;41,007211;;;;
1142;Dikili Tash;;;Greece;Early Neolithic;;SacA-22586;7115;35;wood charcoal;n/d;n/a;;-6066;-5912;24,312335;41,007211;;;;
1139;Dikili Tash;;;Greece;Early Neolithic;;SacA-22587;7495;35;wood charcoal;n/d;n/a;;-6433;-6246;24,312335;41,007211;;;;
1161;Dikili Tash;;;Greece;Late Neolithic I;;SacA-22588;6210;35;wood charcoal;n/d;n/a;;-5300;-5046;24,312335;41,007211;;;;
1151;Dikili Tash;;;Greece;Middle Neolithic;;SacA-22589;6825;35;wood charcoal;n/d;n/a;;-5773;-5634;24,312335;41,007211;;;;
1145;Dikili Tash;;;Greece;Early Neolithic;;SacA-22590;7040;35;wood charcoal;n/d;n/a;;-6009;-5838;24,312335;41,007211;;;;
1140;Dikili Tash;;;Greece;Early Neolithic;;SacA-22591;7405;35;wood charcoal;n/d;n/a;;-6392;-6102;24,312335;41,007211;;;;
1137;Dikili Tash;;;Greece;Early Neolithic;;SacA-22592;7560;35;wood charcoal;n/d;n/a;;-6471;-6273;24,312335;41,007211;;;;
1138;Dikili Tash;;;Greece;Early Neolithic;;SacA-22593;7505;35;wood charcoal;n/d;n/a;;-6437;-6251;24,312335;41,007211;;;;
1155;Dikili Tash;;;Greece;Late Neolithic II;;SacA-22594;6530;35;wood charcoal;n/d;n/a;;-5611;-5382;24,312335;41,007211;;;;
1160;Dikili Tash;;;Greece;Middle Neolithic;;SacA-22595;6230;35;wood charcoal;n/d;n/a;;-5306;-5056;24,312335;41,007211;;;;
1147;Dikili Tash;;;Greece;Middle Neolithic;;SacA-22596;6960;35;wood charcoal;n/d;n/a;;-5971;-5741;24,312335;41,007211;;;;
1143;Dikili Tash;;;Greece;Early Neolithic?;;SacA-23911;7070;35;animal bone;n/d;n/a;;-6021;-5847;24,312335;41,007211;;;;
2441;Sergnano;;OP;Italy;EN;str. 6;SER_2017;6216;46;wood charcoal;n/d;n/a;MEDIUM;;;9,6818;45,4259;Angeli 2021;Angeli21;;
2444;Sergnano;;OP;Italy;EN;str. 7;SER_3041;6044;54;wood charcoal;n/d;n/a;MEDIUM;;;9,6818;45,4259;Angeli 2021;Angeli21;;
2443;Sergnano;;OP;Italy;EN;str. 2;SER_US20;6163;38;wood charcoal;n/d;n/a;MEDIUM;;;9,6818;45,4259;Angeli 2021;Angeli21;;
2442;Sergnano;;OP;Italy;EN;str. 3;SER_US56;6168;38;wood charcoal;n/d;n/a;MEDIUM;;;9,6818;45,4259;Angeli 2021;Angeli21;;
2562;Odmut cave;Odmut;;Montenegro;LM;IIa;SI-2217;6985;100;wood charcoal;n/d;n/a;;-6058;-5671;18,853694;42,887835;Boric et al. 2019;https://doi.org/10.1017/eaa.2019.14;;
2561;Odmut cave;Odmut;;Montenegro;LM;IIa;SI-2219;6995;100;wood charcoal;n/d;n/a;;-6062;-5713;18,853694;42,887835;Boric et al. 2019;https://doi.org/10.1017/eaa.2019.14;;
2557;Odmut cave;Odmut;;Montenegro;LM;Ib;SI-2220;7150;160;wood charcoal;n/d;n/a;;-6376;-5727;18,853694;42,887835;Boric et al. 2019;https://doi.org/10.1017/eaa.2019.14;;
2554;Odmut cave;Odmut;;Montenegro;LM;Ib;SI-2221;7720;85;wood charcoal;n/d;n/a;;-6773;-6413;18,853694;42,887835;Boric et al. 2019;https://doi.org/10.1017/eaa.2019.14;;
2563;Odmut cave;Odmut;;Montenegro;LM;IIa;SI-2222;6900;100;wood charcoal;n/d;n/a;;-5984;-5630;18,853694;42,887835;Boric et al. 2019;https://doi.org/10.1017/eaa.2019.14;;
2565;Odmut cave;Odmut;;Montenegro;LM;IIb;SI-2223;6530;75;wood charcoal;n/d;n/a;;-5622;-5336;18,853694;42,887835;Boric et al. 2019;https://doi.org/10.1017/eaa.2019.14;;
2551;Odmut cave;Odmut;;Montenegro;LM;Ib;SI-2226;7790;70;wood charcoal;n/d;n/a;;-6980;-6460;18,853694;42,887835;Boric et al. 2019;https://doi.org/10.1017/eaa.2019.14;;
2558;Odmut cave;Odmut;;Montenegro;LM;Ib;SI-2227;7080;85;wood charcoal;n/d;n/a;;-6080;-5746;18,853694;42,887835;Boric et al. 2019;https://doi.org/10.1017/eaa.2019.14;;
1371;Lake Kopais;;;Greece;Final Neolithic;;SRR-82;5205;120;organic;sediment peatbog;n/a;;-4330;-3715;23,052657;38,458498;;;;
2947;Coves del Fem;;;Spain;EN;UE2;SUERC-50640;5772;27;plant seed;Cerealia sp.;n/a;;-4703;-4545;0,867881;41,302597;Bogdanovich et al. 2017;Bodganovic17;;
2946;Coves del Fem;;;Spain;EN;UE3;SUERC-50641;5840;27;plant seed;Cerealia sp.;n/a;;-4790;-4612;0,867881;41,302597;Bogdanovich et al. 2017;Bodganovic17;;
2944;Coves del Fem;;;Spain;EN;UE104;SUERC-53025;6342;32;animal bone;Ovis/Capra;n/a;;-5462;-5217;0,867881;41,302597;Bogdanovich et al. 2017;Bodganovic17;;
2494;Trasano;Trasano (masseria);;Italy;EN;I;Tan-88056;6950;140;wood charcoal;n/d;n/a;;-6075;-5569;16,636111;40,675555;Guilaine et al. 1990;Guilaine90;;
2495;Trasano;Trasano (masseria);;Italy;EN;I;Tan-88067;6950;130;wood charcoal;n/d;n/a;;-6062;-5628;16,636111;40,675555;Guilaine et al. 1990;Guilaine90;;
2510;Trasano;Trasano (masseria);;Italy;EN;II;Tan-88068;6660;150;wood charcoal;n/d;n/a;;-5882;-5317;16,636111;40,675555;Guilaine et al. 1990;Guilaine90;;
2491;Trasano;Trasano (masseria);;Italy;EN;I;Tan-88248;6980;130;wood charcoal;n/d;n/a;;-6073;-5632;16,636111;40,675555;Guilaine et al. 1990;Guilaine90;;
2504;Trasano;Trasano (masseria);;Italy;EN;I;Tan-88313;6790;120;wood charcoal;n/d;n/a;;-5969;-5482;16,636111;40,675555;Guilaine et al. 1990;Guilaine90;;
2430;Savignano sul Panaro;Savignano;;Italy;EN;n/a;Teled.-Isot.;6310;210;wood charcoal;n/d;n/a;;-5636;-4735;11,04242;44,476479;Improta & Pessina 1998;Improta98;;
1989;Grotta di Pozzo;;;Italy;EN;unit VII;TO-6083;6340;140;organic;n/d;sediment;;-5612;-4957;13,62229;41,96129;Mussi et al. 2011;Mussi11;;
1722;Capo Alfiere;Capo Alfieri ;;Italy;MN;n/a;TX-5785;5410;80;wood charcoal;n/d;n/a;;-4442;-4004;17,186;39,025;Tine & Tusa 2012;Tine12;;
1723;Capo Alfiere;Capo Alfieri ;;Italy;MN;Burnt organic matter;TX-6489;5030;180;organic;n/d;n/a;;-4316;-3380;17,186;39,025;Tine & Tusa 2012;Tine12;;
