"sourcedb"	"site"	"idf"	"labcode"	"lon"	"lat"	"period"	"median"	"ID"	"code"
"neonet"	"Cocci"	34	"GX-29098"	12.5106	42.5157	"EN"	-5633	34	"Cfa"
"neonet"	"Colle Cera"	35	"LTL-1157A"	13.987246	42.430353	"EN"	-5101	35	"Cfa"
"neonet"	"Continenza"	36	"R-549"	13.563071	41.961674	"EN"	-6099	36	"Csa"
"neonet"	"Coppa Nevigata"	37	"OxA-1475"	15.830555	41.563888	"EN"	-5773	37	"Cfa"
"neonet"	"Crno Vrilo"	38	"Poz-18395"	15.072992	44.528388	"EN"	-5778	38	"Dfb"
"calpal"	"Danilo-Bitinj"	39	"OxA-14449"	15.99	43.7	"EN"	-5259	39	"Cfa"
"neonet"	"Defensola"	40	"UTC-1342"	16.155946	41.897824	"EN"	-5867	40	"Csa"
"calpal"	"Donja Branjevina"	41	"GrN-15974"	19.2332	45.3803	"EN"	-6022	41	"Cfa"
"neonet"	"Ex Palestra-GIL"	42	"LTL-15124A"	15.540967	41.452628	"EN"	-5102	42	"Csa"
"neonet"	"Fagnigola"	43	"R-2539"	12.687636	45.844969	"EN"	-5500	43	"Cfa"
"bda"	"Favella"	44	"Beta-61633"	16.45	39.75	"EN"	-5793	44	"Csa"
"neonet"	"Favella della Corte"	45	"LTL-778A"	16.437459	39.684086	"EN"	-5912	45	"Csa"
