"Country"	"SiteName"	"Period"	"PhaseCode"	"Longitude"	"Latitude"	"tpq"	"taq"	"LabCode"	"C14Age"	"C14SD"	"Material"	"mat.life"	"bib"	"bib_url"	"locationID"	"secondLocationID"	"lbl"	"idf"	"colors"
"Spain"	"Cueva de Nerja"	"LM"	"Layer 4c"	-3.844529	36.762871	-6260	-6640	"Beta-193271"	7620	40	"wood charcoal"	"long life"	"García Borja et al. 2018"	"GarciaBorja18"	"Beta-193271"	"1983_selectedLayer"	"<b>Cueva de Nerja</b> / wood charcoal (long life)<br/>date: 7620 +/- 40 BP [Beta-193271]<br/>tpq/taq: -6260 to -6640 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>Layer 4c</i> <br/>ref: García Borja et al. 2018"	1983	"#3737FF"
"Spain"	"Cueva de Nerja"	"LM"	"LM"	-3.844529	36.762871	-5843	-6221	"Beta-284146"	7150	40	"wood charcoal"	"long life"	"García Borja et al. 2018"	"GarciaBorja18"	"Beta-284146"	"1984_selectedLayer"	"<b>Cueva de Nerja</b> / wood charcoal (long life)<br/>date: 7150 +/- 40 BP [Beta-284146]<br/>tpq/taq: -5843 to -6221 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>LM</i> <br/>ref: García Borja et al. 2018"	1984	"#3737FF"
"Spain"	"Cueva de Nerja"	"EN"	"Vestíbulo 4"	-3.844529	36.762871	-5376	-5659	"Beta-131577"	6590	40	"fauna"	"short life"	"García Borja et al. 2018"	"GarciaBorja18"	"Beta-131577"	"1985_selectedLayer"	"<b>Cueva de Nerja</b> / fauna (short life)<br/>date: 6590 +/- 40 BP [Beta-131577]<br/>tpq/taq: -5376 to -5659 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Vestíbulo 4</i> <br/>ref: García Borja et al. 2018"	1985	"#FF1B1B"
"Spain"	"Cueva de Nerja"	"EN"	"Sala Cataclismo"	-3.844529	36.762871	-4448	-4794	"Beta-270018"	5770	40	"wood charcoal"	"long life"	"García Borja et al. 2018"	"GarciaBorja18"	"Beta-270018"	"1986_selectedLayer"	"<b>Cueva de Nerja</b> / wood charcoal (long life)<br/>date: 5770 +/- 40 BP [Beta-270018]<br/>tpq/taq: -4448 to -4794 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Sala Cataclismo</i> <br/>ref: García Borja et al. 2018"	1986	"#FF1B1B"
"Spain"	"Cueva de Nerja"	"EN"	"NM-9"	-3.844529	36.762871	-5004	-5367	"OxA-26083"	6252	33	"fauna"	"short life"	"García Borja et al. 2018"	"GarciaBorja18"	"OxA-26083"	"1987_selectedLayer"	"<b>Cueva de Nerja</b> / fauna (short life)<br/>date: 6252 +/- 33 BP [OxA-26083]<br/>tpq/taq: -5004 to -5367 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>NM-9</i> <br/>ref: García Borja et al. 2018"	1987	"#FF1B1B"
"Spain"	"Cova de la Sarsa"	"EN"	"n/a"	-0.58196	38.756766	-5214	-5478	"OxA-236025"	6399	35	"fauna"	"short life"	"García Borja et al. 2018"	"GarciaBorja18"	"OxA-236025"	"1988_selectedLayer"	"<b>Cova de la Sarsa</b> / fauna (short life)<br/>date: 6399 +/- 35 BP [OxA-236025]<br/>tpq/taq: -5214 to -5478 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: García Borja et al. 2018"	1988	"#FF1B1B"
"Spain"	"Cova de la Sarsa"	"EN"	"Vestibulo"	-0.58196	38.756766	-5218	-5510	"OxA-26075"	6420	32	"fauna"	"short life"	"García Borja et al. 2018"	"GarciaBorja18"	"OxA-26075"	"1989_selectedLayer"	"<b>Cova de la Sarsa</b> / fauna (short life)<br/>date: 6420 +/- 32 BP [OxA-26075]<br/>tpq/taq: -5218 to -5510 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Vestibulo</i> <br/>ref: García Borja et al. 2018"	1989	"#FF1B1B"
"Spain"	"Cova de la Sarsa"	"EN"	"n/a"	-0.58196	38.756766	-5209	-5472	"OxA-V-2392-26"	6341	30	"bone (human)"	"short life"	"García Borja et al. 2018"	"GarciaBorja18"	"OxA-V-2392-26"	"1990_selectedLayer"	"<b>Cova de la Sarsa</b> / bone (human) (short life)<br/>date: 6341 +/- 30 BP [OxA-V-2392-26]<br/>tpq/taq: -5209 to -5472 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: García Borja et al. 2018"	1990	"#FF1B1B"
"Spain"	"Cueva de Nerja"	"LM"	"NV 3c (III a/c, C4)"	-3.844529	36.762871	-5803	-6420	"Ly-5217"	7240	80	"wood charcoal"	"long life"	"García Borja et al. 2018"	"GarciaBorja18"	"Ly-5217"	"1991_selectedLayer"	"<b>Cueva de Nerja</b> / wood charcoal (long life)<br/>date: 7240 +/- 80 BP [Ly-5217]<br/>tpq/taq: -5803 to -6420 cal BC<br/>period: LM <b>|</b> PhaseCode: <i>NV 3c (III a/c, C4)</i> <br/>ref: García Borja et al. 2018"	1991	"#3737FF"
"Spain"	"Cova de la Sarsa"	"EN"	"n/a"	-0.58196	38.756766	-5214	-5477	"OxA-236022"	6389	33	"fauna"	"short life"	"García Borja et al. 2018"	"GarciaBorja18"	"OxA-236022"	"1992_selectedLayer"	"<b>Cova de la Sarsa</b> / fauna (short life)<br/>date: 6389 +/- 33 BP [OxA-236022]<br/>tpq/taq: -5214 to -5477 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>n/a</i> <br/>ref: García Borja et al. 2018"	1992	"#FF1B1B"
"Spain"	"Cueva de Nerja"	"EN"	"Mina NM-12"	-3.844529	36.762871	-5230	-5606	"OxA-26086"	6466	33	"f"	"others"	"García Borja et al. 2018"	"GarciaBorja18"	"OxA-26086"	"1993_selectedLayer"	"<b>Cueva de Nerja</b> / f (others)<br/>date: 6466 +/- 33 BP [OxA-26086]<br/>tpq/taq: -5230 to -5606 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Mina NM-12</i> <br/>ref: García Borja et al. 2018"	1993	"#FF1B1B"
"Spain"	"Abric de la Falguera"	"EN"	"UE-251b"	-0.588123	38.666232	-5209	-5716	"Beta-142289"	6510	80	"cereal"	"short life"	"García Puchol et al. 2006"	"GarciaPuchol06"	"Beta-142289"	"1994_selectedLayer"	"<b>Abric de la Falguera</b> / cereal (short life)<br/>date: 6510 +/- 80 BP [Beta-142289]<br/>tpq/taq: -5209 to -5716 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE-251b</i> <br/>ref: García Puchol et al. 2006"	1994	"#FF1B1B"
"Spain"	"Abric de la Falguera"	"EN"	"UE-3117"	-0.588123	38.666232	-4400	-4994	"AA-60625"	5833	65	"fauna"	"short life"	"García Puchol et al. 2006"	"GarciaPuchol06"	"AA-60625"	"1995_selectedLayer"	"<b>Abric de la Falguera</b> / fauna (short life)<br/>date: 5833 +/- 65 BP [AA-60625]<br/>tpq/taq: -4400 to -4994 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE-3117</i> <br/>ref: García Puchol et al. 2006"	1995	"#FF1B1B"
"France"	"Usine Chiris"	"MN"	"ens.II inf."	6.927844	43.658117	-3773	-4324	"Ly-478(OxA)"	5205	55	"n/a"	"others"	"Gassin et al. 2000"	"Gassin00"	"Ly-478(OxA)"	"1996_selectedLayer"	"<b>Usine Chiris</b> / n/a (others)<br/>date: 5205 +/- 55 BP [Ly-478(OxA)]<br/>tpq/taq: -3773 to -4324 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>ens.II inf.</i> <br/>ref: Gassin et al. 2000"	1996	"#FF8D1B"
"France"	"Usine Chiris"	"MN"	"FY3225"	6.927844	43.658117	-4402	-4831	"Ly-7628"	5770	45	"n/a"	"others"	"Gassin et al. 2000"	"Gassin00"	"Ly-7628"	"1997_selectedLayer"	"<b>Usine Chiris</b> / n/a (others)<br/>date: 5770 +/- 45 BP [Ly-7628]<br/>tpq/taq: -4402 to -4831 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>FY3225</i> <br/>ref: Gassin et al. 2000"	1997	"#FF8D1B"
"France"	"Usine Chiris"	"MN"	"ens.II inf."	6.927844	43.658117	-3959	-4357	"Ly-942(OxA)"	5340	55	"n/a"	"others"	"Gassin et al. 2000"	"Gassin00"	"Ly-942(OxA)"	"1998_selectedLayer"	"<b>Usine Chiris</b> / n/a (others)<br/>date: 5340 +/- 55 BP [Ly-942(OxA)]<br/>tpq/taq: -3959 to -4357 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>ens.II inf.</i> <br/>ref: Gassin et al. 2000"	1998	"#FF8D1B"
"France"	"Usine Chiris"	"MN"	"ens.II inf."	6.927844	43.658117	-3805	-4337	"Ly-7629"	5265	55	"n/a"	"others"	"Gassin et al. 2000"	"Gassin00"	"Ly-7629"	"1999_selectedLayer"	"<b>Usine Chiris</b> / n/a (others)<br/>date: 5265 +/- 55 BP [Ly-7629]<br/>tpq/taq: -3805 to -4337 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>ens.II inf.</i> <br/>ref: Gassin et al. 2000"	1999	"#FF8D1B"
"France"	"Usine Chiris"	"MN"	"ens.II moy."	6.927844	43.658117	-3802	-4335	"Ly-479(OxA)"	5255	55	"n/a"	"others"	"Gassin et al. 2000"	"Gassin00"	"Ly-479(OxA)"	"2000_selectedLayer"	"<b>Usine Chiris</b> / n/a (others)<br/>date: 5255 +/- 55 BP [Ly-479(OxA)]<br/>tpq/taq: -3802 to -4335 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>ens.II moy.</i> <br/>ref: Gassin et al. 2000"	2000	"#FF8D1B"
"Spain"	"Coro Trasito"	"EN"	"Layer 3013 base, Test pit"	0.177973	42.595563	-5039	-5372	"CNA-2944.1.1"	6269	33	"cereal"	"short life"	"Gassiot et al. 2019"	"Gassiot19"	"CNA-2944.1.1"	"2001_selectedLayer"	"<b>Coro Trasito</b> / cereal (short life)<br/>date: 6269 +/- 33 BP [CNA-2944.1.1]<br/>tpq/taq: -5039 to -5372 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 3013 base, Test pit</i> <br/>ref: Gassiot et al. 2019"	2001	"#FF1B1B"
"Spain"	"Coro Trasito"	"EN"	"Layer B-2B1 "	0.177973	42.595563	-4953	-5306	"Beta-512244"	6190	30	"plant seed"	"short life"	"Gassiot et al. 2019"	"Gassiot19"	"Beta-512244"	"2002_selectedLayer"	"<b>Coro Trasito</b> / plant seed (short life)<br/>date: 6190 +/- 30 BP [Beta-512244]<br/>tpq/taq: -4953 to -5306 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer B-2B1 </i> <br/>ref: Gassiot et al. 2019"	2002	"#FF1B1B"
"Spain"	"Coro Trasito"	"EN"	"Storage pit A-3B19"	0.177973	42.595563	-4364	-4709	"Beta-491700"	5700	30	"plant seed"	"short life"	"Gassiot et al. 2019"	"Gassiot19"	"Beta-491700"	"2003_selectedLayer"	"<b>Coro Trasito</b> / plant seed (short life)<br/>date: 5700 +/- 30 BP [Beta-491700]<br/>tpq/taq: -4364 to -4709 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Storage pit A-3B19</i> <br/>ref: Gassiot et al. 2019"	2003	"#FF1B1B"
"Spain"	"Coro Trasito"	"EN"	"Layer 3006 base, Test pit"	0.177973	42.595563	-4458	-5208	"ETH-88905"	5928	75	"cereal"	"short life"	"Gassiot et al. 2019"	"Gassiot19"	"ETH-88905"	"2004_selectedLayer"	"<b>Coro Trasito</b> / cereal (short life)<br/>date: 5928 +/- 75 BP [ETH-88905]<br/>tpq/taq: -4458 to -5208 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 3006 base, Test pit</i> <br/>ref: Gassiot et al. 2019"	2004	"#FF1B1B"
"Spain"	"Coro Trasito"	"EN"	"Layer 3005-inferior"	0.177973	42.595563	-4343	-4547	"ETH-88906"	5609	25	"plant seed"	"short life"	"Gassiot et al. 2019"	"Gassiot19"	"ETH-88906"	"2005_selectedLayer"	"<b>Coro Trasito</b> / plant seed (short life)<br/>date: 5609 +/- 25 BP [ETH-88906]<br/>tpq/taq: -4343 to -4547 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 3005-inferior</i> <br/>ref: Gassiot et al. 2019"	2005	"#FF1B1B"
"Spain"	"Cueva Lobrica"	"EN"	"Hearth,Test pit 2"	0.100692	42.515372	-5215	-5509	"CNA-4611.1.1"	6410	35	"wood charcoal"	"long life"	"Gassiot et al. 2019"	"Gassiot19"	"CNA-4611.1.1"	"2006_selectedLayer"	"<b>Cueva Lobrica</b> / wood charcoal (long life)<br/>date: 6410 +/- 35 BP [CNA-4611.1.1]<br/>tpq/taq: -5215 to -5509 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Hearth,Test pit 2</i> <br/>ref: Gassiot et al. 2019"	2006	"#FF1B1B"
"Spain"	"Obagues de Ratera"	"LMEN"	"11B2 "	0.974549	42.596055	-5564	-5838	"CNA-4630.1.1"	6800	35	"wood charcoal"	"long life"	"Gassiot et al. 2020"	"Gassiot20"	"CNA-4630.1.1"	"2007_selectedLayer"	"<b>Obagues de Ratera</b> / wood charcoal (long life)<br/>date: 6800 +/- 35 BP [CNA-4630.1.1]<br/>tpq/taq: -5564 to -5838 cal BC<br/>period: LMEN <b>|</b> PhaseCode: <i>11B2 </i> <br/>ref: Gassiot et al. 2020"	2007	"#6A6AFF"
"Italy"	"Piano Vento"	"EN"	"Sector A10"	13.5667	37.3167	-4689	-5469	"A-4474"	6130	90	"wood charcoal"	"long life"	"Giannitrapani 2009"	"Giannitrapani09"	"A-4474"	"2008_selectedLayer"	"<b>Piano Vento</b> / wood charcoal (long life)<br/>date: 6130 +/- 90 BP [A-4474]<br/>tpq/taq: -4689 to -5469 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Sector A10</i> <br/>ref: Giannitrapani 2009"	2008	"#FF1B1B"
"Italy"	"Piano Vento"	"EN"	"Sector A9C"	13.5667	37.3167	-3370	-4333	"A-4473"	5040	120	"wood charcoal"	"long life"	"Giannitrapani 2009"	"Giannitrapani09"	"A-4473"	"2009_selectedLayer"	"<b>Piano Vento</b> / wood charcoal (long life)<br/>date: 5040 +/- 120 BP [A-4473]<br/>tpq/taq: -3370 to -4333 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Sector A9C</i> <br/>ref: Giannitrapani 2009"	2009	"#FF1B1B"
"France"	"Grotte de Saint-Marcel"	"MN"	"CJ-J'"	4.54166147	44.32641344	-3632	-4453	"Ly-3760"	5220	120	"wood charcoal"	"long life"	"Gilles 1988"	"Gilles88"	"Ly-3760"	"2010_selectedLayer"	"<b>Grotte de Saint-Marcel</b> / wood charcoal (long life)<br/>date: 5220 +/- 120 BP [Ly-3760]<br/>tpq/taq: -3632 to -4453 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>CJ-J'</i> <br/>ref: Gilles 1988"	2010	"#FF8D1B"
"Spain"	"Sant Pau del Camp"	"EN"	"Silo 1"	2.169751	41.375989	-4998	-5473	"Beta-236174"	6290	50	"bone (human)"	"short life"	"Gomez et al. 2017"	"Gomez17"	"Beta-236174"	"2011_selectedLayer"	"<b>Sant Pau del Camp</b> / bone (human) (short life)<br/>date: 6290 +/- 50 BP [Beta-236174]<br/>tpq/taq: -4998 to -5473 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Silo 1</i> <br/>ref: Gomez et al. 2017"	2011	"#FF1B1B"
"Spain"	"Sant Pau del Camp"	"EN"	"Silo 2"	2.169751	41.375989	-4996	-5373	"Beta-236175"	6250	40	"bone (human)"	"short life"	"Gomez et al. 2017"	"Gomez17"	"Beta-236175"	"2012_selectedLayer"	"<b>Sant Pau del Camp</b> / bone (human) (short life)<br/>date: 6250 +/- 40 BP [Beta-236175]<br/>tpq/taq: -4996 to -5373 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Silo 2</i> <br/>ref: Gomez et al. 2017"	2012	"#FF1B1B"
"Spain"	"Sant Pau del Camp"	"EN"	"Silo 2"	2.169751	41.375989	-4991	-5309	"Beta-407494"	6200	30	"cereal"	"short life"	"Gomez et al. 2017"	"Gomez17"	"Beta-407494"	"2013_selectedLayer"	"<b>Sant Pau del Camp</b> / cereal (short life)<br/>date: 6200 +/- 30 BP [Beta-407494]<br/>tpq/taq: -4991 to -5309 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Silo 2</i> <br/>ref: Gomez et al. 2017"	2013	"#FF1B1B"
"Spain"	"Sant Pau del Camp"	"EN"	"Silo 9"	2.169751	41.375989	-5412	-5630	"Beta-407495"	6590	30	"cereal"	"short life"	"Gomez et al. 2017"	"Gomez17"	"Beta-407495"	"2014_selectedLayer"	"<b>Sant Pau del Camp</b> / cereal (short life)<br/>date: 6590 +/- 30 BP [Beta-407495]<br/>tpq/taq: -5412 to -5630 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Silo 9</i> <br/>ref: Gomez et al. 2017"	2014	"#FF1B1B"
"Spain"	"Sant Pau del Camp"	"EN"	"Silo 10"	2.169751	41.375989	-5323	-5616	"Beta-407496"	6510	30	"cereal"	"short life"	"Gomez et al. 2017"	"Gomez17"	"Beta-407496"	"2015_selectedLayer"	"<b>Sant Pau del Camp</b> / cereal (short life)<br/>date: 6510 +/- 30 BP [Beta-407496]<br/>tpq/taq: -5323 to -5616 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Silo 10</i> <br/>ref: Gomez et al. 2017"	2015	"#FF1B1B"
"Spain"	"Reina Amàlia 31-33"	"EN"	"UE120"	2.167178	41.376956	-4398	-4790	"Beta-259278"	5750	40	"fauna"	"short life"	"González et al. 2011"	"Gonzalez11"	"Beta-259278"	"2016_selectedLayer"	"<b>Reina Amàlia 31-33</b> / fauna (short life)<br/>date: 5750 +/- 40 BP [Beta-259278]<br/>tpq/taq: -4398 to -4790 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE120</i> <br/>ref: González et al. 2011"	2016	"#FF1B1B"
"Spain"	"Reina Amàlia 31-33"	"EN"	"UE95"	2.167178	41.376956	-4450	-4777	"Beta-443481"	5750	30	"fauna"	"short life"	"González et al. 2011"	"Gonzalez11"	"Beta-443481"	"2017_selectedLayer"	"<b>Reina Amàlia 31-33</b> / fauna (short life)<br/>date: 5750 +/- 30 BP [Beta-443481]<br/>tpq/taq: -4450 to -4777 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE95</i> <br/>ref: González et al. 2011"	2017	"#FF1B1B"
"Spain"	"Reina Amàlia 31-33"	"EN"	"Hearth XII UE77"	2.167178	41.376956	-4550	-4927	"Beta-385149"	5880	30	"wood charcoal"	"long life"	"González et al. 2011"	"Gonzalez11"	"Beta-385149"	"2018_selectedLayer"	"<b>Reina Amàlia 31-33</b> / wood charcoal (long life)<br/>date: 5880 +/- 30 BP [Beta-385149]<br/>tpq/taq: -4550 to -4927 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Hearth XII UE77</i> <br/>ref: González et al. 2011"	2018	"#FF1B1B"
"Spain"	"Reina Amàlia 31-33"	"EN"	"UF1"	2.167178	41.376956	-4361	-4778	"Beta-259279"	5720	40	"bone (human)"	"short life"	"González et al. 2011"	"Gonzalez11"	"Beta-259279"	"2019_selectedLayer"	"<b>Reina Amàlia 31-33</b> / bone (human) (short life)<br/>date: 5720 +/- 40 BP [Beta-259279]<br/>tpq/taq: -4361 to -4778 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UF1</i> <br/>ref: González et al. 2011"	2019	"#FF1B1B"
"Spain"	"Reina Amàlia 31-33"	"EN"	"UE59"	2.167178	41.376956	-4375	-4717	"Beta-443484"	5720	30	"fauna"	"short life"	"González et al. 2011"	"Gonzalez11"	"Beta-443484"	"2020_selectedLayer"	"<b>Reina Amàlia 31-33</b> / fauna (short life)<br/>date: 5720 +/- 30 BP [Beta-443484]<br/>tpq/taq: -4375 to -4717 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE59</i> <br/>ref: González et al. 2011"	2020	"#FF1B1B"
"Spain"	"Reina Amàlia 31-33"	"EN"	"UE63"	2.167178	41.376956	-4364	-4709	"Beta-443482"	5700	30	"fauna"	"short life"	"González et al. 2011"	"Gonzalez11"	"Beta-443482"	"2021_selectedLayer"	"<b>Reina Amàlia 31-33</b> / fauna (short life)<br/>date: 5700 +/- 30 BP [Beta-443482]<br/>tpq/taq: -4364 to -4709 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE63</i> <br/>ref: González et al. 2011"	2021	"#FF1B1B"
"Spain"	"Reina Amàlia 31-33"	"EN"	"UE46"	2.167178	41.376956	-4448	-4770	"Beta-314211"	5740	30	"fauna"	"short life"	"González et al. 2011"	"Gonzalez11"	"Beta-314211"	"2022_selectedLayer"	"<b>Reina Amàlia 31-33</b> / fauna (short life)<br/>date: 5740 +/- 30 BP [Beta-314211]<br/>tpq/taq: -4448 to -4770 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE46</i> <br/>ref: González et al. 2011"	2022	"#FF1B1B"
"Spain"	"Reina Amàlia 31-33"	"EN"	"UE105"	2.167178	41.376956	-4407	-4720	"Beta-443483"	5730	30	"fauna"	"short life"	"González et al. 2011"	"Gonzalez11"	"Beta-443483"	"2023_selectedLayer"	"<b>Reina Amàlia 31-33</b> / fauna (short life)<br/>date: 5730 +/- 30 BP [Beta-443483]<br/>tpq/taq: -4407 to -4720 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>UE105</i> <br/>ref: González et al. 2011"	2023	"#FF1B1B"
"Spain"	"Cova de Canet"	"EM ?"	"Layer B"	2.62722	39.65472	-4353	-8199	"P-2408"	7220	570	"wood charcoal"	"long life"	"Guerrero 1996"	"Guerrero96"	"P-2408"	"2024_selectedLayer"	"<b>Cova de Canet</b> / wood charcoal (long life)<br/>date: 7220 +/- 570 BP [P-2408]<br/>tpq/taq: -4353 to -8199 cal BC<br/>period: EM ? <b>|</b> PhaseCode: <i>Layer B</i> <br/>ref: Guerrero 1996"	2024	"NULL"
"France"	"Abri de Font-Juvenal"	"EN"	"Layer 15-14"	2.34236688	43.29708993	-4793	-5478	"Ly-4770"	6235	85	"wood charcoal"	"long life"	"Guilaine et al. 1974"	"Guilaine74a"	"Ly-4770"	"2025_selectedLayer"	"<b>Abri de Font-Juvenal</b> / wood charcoal (long life)<br/>date: 6235 +/- 85 BP [Ly-4770]<br/>tpq/taq: -4793 to -5478 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 15-14</i> <br/>ref: Guilaine et al. 1974"	2025	"#FF1B1B"
"France"	"Abri de Font-Juvenal"	"EN"	"Layer 12"	2.34236688	43.29708993	-4344	-5208	"MC-499"	5850	100	"wood charcoal"	"long life"	"Guilaine et al. 1974"	"Guilaine74a"	"MC-499"	"2026_selectedLayer"	"<b>Abri de Font-Juvenal</b> / wood charcoal (long life)<br/>date: 5850 +/- 100 BP [MC-499]<br/>tpq/taq: -4344 to -5208 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 12</i> <br/>ref: Guilaine et al. 1974"	2026	"#FF1B1B"
"France"	"Abri de Font-Juvenal"	"MN"	"Layer 10"	2.34236688	43.29708993	-3778	-4539	"MC-497"	5350	100	"wood charcoal"	"long life"	"Guilaine et al. 1974"	"Guilaine74a"	"MC-497"	"2027_selectedLayer"	"<b>Abri de Font-Juvenal</b> / wood charcoal (long life)<br/>date: 5350 +/- 100 BP [MC-497]<br/>tpq/taq: -3778 to -4539 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 10</i> <br/>ref: Guilaine et al. 1974"	2027	"#FF8D1B"
"France"	"Abri de Font-Juvenal"	"MN"	"Layer 11"	2.34236688	43.29708993	-3976	-4786	"MC-498"	5540	100	"wood charcoal"	"long life"	"Guilaine et al. 1974"	"Guilaine74a"	"MC-498"	"2028_selectedLayer"	"<b>Abri de Font-Juvenal</b> / wood charcoal (long life)<br/>date: 5540 +/- 100 BP [MC-498]<br/>tpq/taq: -3976 to -4786 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 11</i> <br/>ref: Guilaine et al. 1974"	2028	"#FF8D1B"
"France"	"Abri de Font-Juvenal"	"EN"	"Layer 15-14"	2.34236688	43.29708993	-3955	-4671	"Gif-7028"	5450	90	"n/a"	"others"	"Guilaine et al. 1974"	"Guilaine74a"	"Gif-7028"	"2029_selectedLayer"	"<b>Abri de Font-Juvenal</b> / n/a (others)<br/>date: 5450 +/- 90 BP [Gif-7028]<br/>tpq/taq: -3955 to -4671 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 15-14</i> <br/>ref: Guilaine et al. 1974"	2029	"#FF1B1B"
"France"	"Abri Jean Cros"	"EN"	"C2"	2.45125	43.0597	-5624	-6456	"Gif-3576"	7160	130	"shell"	"long life"	"Guilaine et al. 1979"	"Guilaine79"	"Gif-3576"	"2030_selectedLayer"	"<b>Abri Jean Cros</b> / shell (long life)<br/>date: 7160 +/- 130 BP [Gif-3576]<br/>tpq/taq: -5624 to -6456 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>C2</i> <br/>ref: Guilaine et al. 1979"	2030	"#FF1B1B"
"France"	"Abri Jean Cros"	"EN"	"Sq IX-6 and X-6"	2.45125	43.0597	-5047	-5980	"Gif-3575"	6600	130	"wood charcoal"	"long life"	"Guilaine et al. 1979"	"Guilaine79"	"Gif-3575"	"2031_selectedLayer"	"<b>Abri Jean Cros</b> / wood charcoal (long life)<br/>date: 6600 +/- 130 BP [Gif-3575]<br/>tpq/taq: -5047 to -5980 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Sq IX-6 and X-6</i> <br/>ref: Guilaine et al. 1979"	2031	"#FF1B1B"
"France"	"Abri Jean Cros"	"EN"	"Layer 2"	2.45125	43.0597	-4367	-6396	"Gif-218"	6540	300	"wood charcoal"	"long life"	"Guilaine et al. 1979"	"Guilaine79"	"Gif-218"	"2032_selectedLayer"	"<b>Abri Jean Cros</b> / wood charcoal (long life)<br/>date: 6540 +/- 300 BP [Gif-218]<br/>tpq/taq: -4367 to -6396 cal BC<br/>period: EN <b>|</b> PhaseCode: <i>Layer 2</i> <br/>ref: Guilaine et al. 1979"	2032	"#FF1B1B"
"France"	"Abri de Font-Juvenal"	"MN"	"Layer 10 moy."	2.34236688	43.29708993	-4052	-4983	"Ly-4773"	5670	110	"wood charcoal"	"long life"	"Guilaine et al. 1990"	"Guilaine90"	"Ly-4773"	"2033_selectedLayer"	"<b>Abri de Font-Juvenal</b> / wood charcoal (long life)<br/>date: 5670 +/- 110 BP [Ly-4773]<br/>tpq/taq: -4052 to -4983 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 10 moy.</i> <br/>ref: Guilaine et al. 1990"	2033	"#FF8D1B"
"France"	"Abri de Font-Juvenal"	"MN"	"Layer 10 inf."	2.34236688	43.29708993	-2469	-6396	"Ly-4772"	5735	610	"wood charcoal"	"long life"	"Guilaine et al. 1990"	"Guilaine90"	"Ly-4772"	"2034_selectedLayer"	"<b>Abri de Font-Juvenal</b> / wood charcoal (long life)<br/>date: 5735 +/- 610 BP [Ly-4772]<br/>tpq/taq: -2469 to -6396 cal BC<br/>period: MN <b>|</b> PhaseCode: <i>Layer 10 inf.</i> <br/>ref: Guilaine et al. 1990"	2034	"#FF8D1B"
